,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
208,17,18,1,100,47,9803,1,Standard_Match,Step 1: Approximate,5,5,7,42,2,37,71.4%,11.9%,✅ Equal,49,10,39,47_Recombination events.csv|9803,9803,47_Recombination events.csv,1269,2880,"['16', '32', '43', '45', '8']",1000,0.0002,0.02,0.1,5000,50,1268,2883,1268-2883,"['16', '45', '32', '43', '8']",['7'],['1'],1,3,4,100,1611,402.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1269-2880,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
209,18,19,1,99.95,37,9909,"12, 2",Cross Match (Case_S2_E1E),Step 6: Cross Matches,10,8,16,42,6,34,62.5%,19.0%,❌ Diff: RDP=10 vs Santa=8,58,18,40,37_Recombination events.csv|9909,9909,37_Recombination events.csv,2595,7740,['19'],1000,0.0002,0.02,0.1,5000,50,2596,7740,2596-7740 | 2673-2811,['19'] | ['19'],"['37', '46', '21'] | ['29', '38', '9', '22', '28', '6', '45', '49', '31', '20', '13', '33', '34', '43', '41', '1', '15', '26', '23', '18', '39']","['29', '44', '38', '9', '22', '28', '6', '45', '49', '31', '20', '24', '13', '33', '34', '43', '41', '10', '1', '15', '26', '23', '14', '18', '39'] | ['7', '30', '50', '32', '2', '3', '11', '36', '12', '8', '27', '42', '48']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2,12,,0,✅ Yes,✅ Yes,"12, 2",2595-7740,100.0%,100.0%,100,100,,,,,,,,,,100,99.9,5,3,4,100,"2,12",✅ Start+End
210,19,20,2,99.94994994994994,48,9873,2,Standard_Match,Step 1: Approximate,8,7,20,45,12,38,40.0%,15.6%,❌ Diff: RDP=8 vs Santa=7,65,15,50,48_Recombination events.csv|9873,9873,48_Recombination events.csv,2163,3663,['43'],1000,0.0002,0.02,0.1,5000,50,2164,3664,2164-3664,['43'],"['6', '25']","['11', '36', '37', '4', '20']",1,1,2,99.93333333333332,1500,375,25,Exact Recombinant Match,,58.986666666666665,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2163-3663,99.9%,100.0%,0,99.93333333333332,,,,,,,,,,100,99.8,0,1,7,0,2,❌ None
211,20,21,2,99.94994994994994,40,9969,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,7,13,29,7,22,46.2%,24.1%,❌ Diff: RDP=6 vs Santa=7,42,13,29,40_Recombination events.csv|9969,9969,40_Recombination events.csv,5799,10000,['17'],1000,0.0002,0.02,0.1,5000,50,5799,9998,5799-9998,['17'],"['46', '28', '21']","['38', '32', '2', '15', '26']",0,2,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5799-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
212,21,22,2,99.9498997995992,36,9887,3,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,16,42,6,33,62.5%,21.4%,❌ Diff: RDP=10 vs Santa=9,58,19,39,36_Recombination events.csv|9887,9887,36_Recombination events.csv,5343,7878,"['20', '32']",1000,0.0002,0.02,0.1,5000,50,5344,7876,5344-7876,"['20', '32']",['3'],"['29', '28', '50', '6', '23', '8']",1,2,3,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5343-7878,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,1,0,3,❌ None
213,22,23,2,99.9498997995992,35,9861,1,🎯 Perfect Match (1/1),Step 2: Best Match,10,10,12,65,2,55,83.3%,15.4%,✅ Equal,77,20,57,35_Recombination events.csv|9861,9861,35_Recombination events.csv,2823,10000,['9'],1000,0.0002,0.02,0.1,5000,50,2822,9998,2822-9998,['9'],['6'],"['44', '45', '21']",1,2,3,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2823-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
214,23,24,1,99.9498997995992,28,9884,4,⭐ Excellent Match (1/1),Step 2: Best Match,11,10,13,70,2,60,84.6%,14.3%,❌ Diff: RDP=11 vs Santa=10,83,21,62,28_Recombination events.csv|9884,9884,28_Recombination events.csv,8631,8943,"['26', '32']",1000,0.0002,0.02,0.1,5000,50,8630,8941,8630-8941,"['26', '32']","['29', '4', '36']","['50', '24', '25', '28']",1,2,3,99.4,,,,,✅ Complete (2/2),58.88,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8631-8943,99.4%,100.0%,0,99.4,,,,,,,,,,100,99.7,0,1,2,0,4,❌ None
215,24,25,4,99.9498997995992,29,10060,3,Standard_Match,Step 1: Approximate,6,6,6,34,0,28,100.0%,17.6%,✅ Equal,40,12,28,29_Recombination events.csv|10060,10060,29_Recombination events.csv,4815,8130,['2'],1000,0.0002,0.02,0.1,5000,50,4816,8128,4816-8128,['2'],"['7', '10', '25', '6', '32', '21', '47', '33', '14', '39']",['48'],1,2,3,99.90950226244344,3315,828.8,25,Exact Recombinant Match,,58.98190045248869,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4815-8130,99.9%,100.0%,0,99.90950226244344,,,,,,,,,,100,99.7,0,1,7,0,3,❌ None
216,25,26,3,99.9498997995992,36,9892,1,🎯 Perfect Match (1/1),Step 2: Best Match,10,9,16,42,6,33,62.5%,21.4%,❌ Diff: RDP=10 vs Santa=9,58,19,39,36_Recombination events.csv|9892,9892,36_Recombination events.csv,7563,10000,['44'],1000,0.0002,0.02,0.1,5000,50,7564,9998,7564-9998,['44'],"['17', '25']","['29', '48']",1,2,3,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7563-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
217,26,27,1,99.94984954864594,30,9849,5,✅ Complete Match (1/1),Step 2: Best Match,10,10,11,34,1,24,90.9%,29.4%,✅ Equal,45,20,25,30_Recombination events.csv|9849,9849,30_Recombination events.csv,270,10000,['7'],1000,0.0002,0.02,0.1,5000,50,269,9997,269-9997,['7'],"['9', '27']",['31'],1,3,4,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,270-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,3,0,5,❌ None
218,27,28,1,99.94984954864594,41,10050,1,Standard_Match,Step 1: Approximate,6,6,9,45,3,39,66.7%,13.3%,✅ Equal,54,12,42,41_Recombination events.csv|10050,10050,41_Recombination events.csv,4782,10000,['26'],1000,0.0002,0.02,0.1,5000,50,4782,9996,4782-9996,['26'],['16'],"['28', '5', '6', '1', '12', '8', '27', '35']",0,4,4,99.9233422767344,4782,1195.5,25,Exact Recombinant Match,,58.98466845534688,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4782-10000,99.9%,100.0%,0,99.9233422767344,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
219,28,29,1,99.8998998998999,49,10043,5,⭐ Excellent Match (1/1),Step 2: Best Match,7,7,10,48,3,41,70.0%,14.6%,✅ Equal,58,14,44,49_Recombination events.csv|10043,10043,49_Recombination events.csv,2967,3345,['5'],1000,0.0002,0.02,0.1,5000,50,2966,3343,2966-3343,['5'],"['31', '10']",['9'],1,2,3,99.5,,,,,🎯 Perfect (1/1),58.900000000000006,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2967-3345,99.5%,100.0%,0,99.5,,,,,,,,,,100,99.7,0,1,2,0,5,❌ None
220,29,30,2,99.8998998998999,50,9770,5,Standard_Match,Step 1: Approximate,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20,50_Recombination events.csv|9770,9770,50_Recombination events.csv,6021,10000,['34'],1000,0.0002,0.02,0.1,5000,50,6022,9998,6022-9998,['34'],"['25', '46', '50', '32', '15', '11', '3', '26', '14', '35']","['19', '1', '21']",1,2,3,99.92460417190247,3979,994.8,25,Exact Recombinant Match,,58.9849208343805,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,6021-10000,99.9%,100.0%,0,99.92460417190247,,,,,,,,,,100,99.7,0,1,7,0,5,❌ None
221,30,31,1,99.89969909729189,46,9998,2,Standard_Match,Step 1: Approximate,6,6,6,37,0,31,100.0%,16.2%,✅ Equal,43,12,31,46_Recombination events.csv|9998,9998,46_Recombination events.csv,279,870,['19'],1000,0.0002,0.02,0.1,5000,50,276,872,276-872,['19'],['36'],['15'],3,2,5,100,591,147.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,279-870,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,7,0,2,❌ None
222,31,32,3,99.84984984984985,40,9904,3,Standard_Match,Step 1: Approximate,6,7,13,29,7,22,46.2%,24.1%,❌ Diff: RDP=6 vs Santa=7,42,13,29,40_Recombination events.csv|9904,9904,40_Recombination events.csv,1056,7224,['47'],1000,0.0002,0.02,0.1,5000,50,1060,7224,1060-7224,['47'],['24'],"['29', '5', '6', '33', '43', '4', '27', '42']",4,0,4,99.93514915693903,3832,958,25,Exact Recombinant Match,,58.987029831387815,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1056-7224,99.9%,100.0%,0,99.93514915693903,,,,,,,,,,100,99.6,0,1,7,0,3,❌ None
223,32,33,2,99.84984984984985,44,9353,11,Cross Match (Case_S1_E2E),Step 6: Cross Matches,10,10,13,35,3,25,76.9%,28.6%,✅ Equal,48,20,28,44_Recombination events.csv|9353,9353,44_Recombination events.csv,1782,10000,['29'],1000,0.0002,0.02,0.1,5000,50,1782,9996,1782-2300,['29'] | ['29'],"['17', '16', '1', '44', '40', '2', '3', '37', '12', '39'] | ['15', '21']","['46', '30', '19', '9', '27', '48', '22', '5', '6', '45', '31', '11', '36', '50', '33', '34', '43', '10', '14', '4', '35', '42'] | ['46', '30', '19', '9', '27', '48', '22', '5', '6', '45', '31', '11', '36', '50', '33', '34', '43', '10', '14', '4', '35', '42']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,11,2,,0,✅ Yes,✅ Yes,11,1782-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.6,5,3,4,100,11,✅ Start+End
224,33,34,2,99.84954864593782,46,9929,1,Standard_Match,Step 1: Approximate,6,6,6,37,0,31,100.0%,16.2%,✅ Equal,43,12,31,46_Recombination events.csv|9929,9929,46_Recombination events.csv,9111,10000,"['1', '13', '27']",1000,0.0002,0.02,0.1,5000,50,9110,9995,9110-9995,"['1', '13', '27']","['19', '15']",['39'],1,5,6,99.43757030371204,889,222.2,25,Exact Recombinant Match,,58.8875140607424,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,9111-10000,99.4%,100.0%,0,99.43757030371204,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
225,34,35,2,99.7997997997998,27,9848,4,🎯 Perfect Match (1/1),Step 2: Best Match,11,11,17,67,6,56,64.7%,16.4%,✅ Equal,84,22,62,27_Recombination events.csv|9848,9848,27_Recombination events.csv,5592,10000,['25'],1000,0.0002,0.02,0.1,5000,50,5593,9996,5593-9996,['25'],"['28', '30', '44', '33', '11', '34', '36', '8', '42']","['17', '43', '48', '21']",1,4,5,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5592-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.5,0,1,1,0,4,❌ None
226,35,36,2,99.79818365287588,34,9842,2,⭐ Excellent Match (1/1),Step 2: Best Match,8,8,10,37,2,29,80.0%,21.6%,✅ Equal,47,16,31,34_Recombination events.csv|9842,9842,34_Recombination events.csv,2904,7131,['33'],1000,0.0002,0.02,0.1,5000,50,2914,7134,2914-7134,['33'],"['25', '30', '1', '34', '48']","['29', '46', '44', '38', '32', '28', '31', '47', '36', '12', '7', '24', '50', '13', '37', '10', '17', '2', '15', '14', '4', '35']",10,3,13,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2904-7131,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.7,0,1,2,0,2,❌ None
227,36,37,1,99.79777553083925,42,9834,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,5,10,48,4,43,60.0%,10.4%,❌ Diff: RDP=6 vs Santa=5,58,11,47,42_Recombination events.csv|9834,9834,42_Recombination events.csv,1611,7050,['23'],1000,0.0002,0.02,0.1,5000,50,1608,7038,1608-7038,['23'],['45'],"['10', '16', '30', '21', '40', '47', '11', '3', '12']",3,12,15,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1611-7050,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.5,0,1,2,0,1,❌ None
228,37,38,3,99.74974974974975,50,9786,1,Standard_Match,Step 1: Approximate,7,7,7,27,0,20,100.0%,25.9%,✅ Equal,34,14,20,50_Recombination events.csv|9786,9786,50_Recombination events.csv,3063,5568,['33'],1000,0.0002,0.02,0.1,5000,50,3062,5563,3062-5563,['33'],['25'],"['22', '30', '2', '31', '8', '41']",1,5,6,99.8003992015968,2505,626.2,25,Exact Recombinant Match,,58.960079840319366,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3063-5568,99.8%,100.0%,0,99.8003992015968,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
229,38,39,1,99.749498997996,38,10298,1,Standard_Match,Step 1: Approximate,8,8,10,33,2,25,80.0%,24.2%,✅ Equal,43,16,27,38_Recombination events.csv|10298,10298,38_Recombination events.csv,2916,10000,"['12', '48']",1000,0.0002,0.02,0.1,5000,50,2915,9994,2915-9994,"['12', '48']",['18'],"['10', '25', '19', '49', '9', '26', '3', '47', '42']",1,6,7,99.91530208921512,2916,729,25,Exact Recombinant Match,,58.98306041784303,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2916-10000,99.9%,100.0%,0,99.91530208921512,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
230,39,40,3,99.74772956609485,34,9636,3,✅ Complete Match (1/1),Step 2: Best Match,8,8,10,37,2,29,80.0%,21.6%,✅ Equal,47,16,31,34_Recombination events.csv|9636,9636,34_Recombination events.csv,789,10000,"['22', '8']",1000,0.0002,0.02,0.1,5000,50,776,9999,776-9999,"['22', '8']","['19', '20', '42']","['25', '30', '1', '6', '45', '21', '11', '34', '3', '27', '48']",13,1,14,100,,,,,✅ Complete (2/2),57,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,789-10000,100.0%,100.0%,0,100,,,,,,,,,,100,98.6,0,1,3,0,3,❌ None
231,40,41,2,99.7,32,9473,6,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,11,55,3,47,72.7%,14.5%,✅ Equal,66,16,50,32_Recombination events.csv|9473,9473,32_Recombination events.csv,2520,6168,"['47', '48']",1000,0.0002,0.02,0.1,5000,50,2521,6173,2521-6173,"['47', '48']","['29', '7', '24', '17', '5', '44', '38', '45', '40', '2', '9', '11', '31', '34', '14', '27', '35']","['1', '18', '21', '19', '20', '36', '12', '8', '41', '4']",1,5,6,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,2520-6168,100.0%,100.0%,0,100,,,,,,,,,,100,99.4,0,1,1,0,6,❌ None
232,41,42,4,99.6993987975952,36,9563,4,Standard_Match,Step 1: Approximate,10,9,16,42,6,33,62.5%,21.4%,❌ Diff: RDP=10 vs Santa=9,58,19,39,36_Recombination events.csv|9563,9563,36_Recombination events.csv,6426,8502,"['31', '7']",1000,0.0002,0.02,0.1,5000,50,6432,8504,6432-8504,"['31', '7']","['17', '25']","['10', '46', '18', '19', '2', '12']",6,2,8,99.71098265895954,2076,519,25,Exact Recombinant Match,,58.94219653179191,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6426-8502,99.7%,100.0%,0,99.71098265895954,,,,,,,,,,100,99.2,0,1,7,0,4,❌ None
233,42,43,3,99.64964964964965,44,9993,1,🎯 Perfect Match (1/1),Step 2: Best Match,10,10,13,35,3,25,76.9%,28.6%,✅ Equal,48,20,28,44_Recombination events.csv|9993,9993,44_Recombination events.csv,4758,10000,['24'],1000,0.0002,0.02,0.1,5000,50,4756,9994,4756-9994,['24'],['27'],"['7', '28', '13', '49', '47']",2,6,8,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4758-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.2,0,1,1,0,1,❌ None
234,43,44,3,99.64964964964965,48,9868,1,⭐ Excellent Match (1/1),Step 2: Best Match,8,7,20,45,12,38,40.0%,15.6%,❌ Diff: RDP=8 vs Santa=7,65,15,50,48_Recombination events.csv|9868,9868,48_Recombination events.csv,6642,10000,"['12', '31']",1000,0.0002,0.02,0.1,5000,50,6642,9992,6642-9992,"['12', '31']","['44', '27', '39', '21']","['11', '36', '37', '4', '20']",0,8,8,99.8,,,,,✅ Complete (2/2),58.96,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6642-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.2,0,1,2,0,1,❌ None
235,44,45,2,99.64964964964965,45,9985,2,Standard_Match,Step 1: Approximate,2,2,4,35,2,33,50.0%,5.7%,✅ Equal,39,4,35,45_Recombination events.csv|9985,9985,45_Recombination events.csv,270,8349,['10'],1000,0.0002,0.02,0.1,5000,50,264,8351,264-8351,['10'],"['17', '36']","['44', '13', '11']",6,2,8,100,1921,480.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,270-8349,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,7,0,2,❌ None
236,45,46,4,99.5995995995996,48,9836,8,✅ Complete Match (1/1),Step 2: Best Match,8,7,20,45,12,38,40.0%,15.6%,❌ Diff: RDP=8 vs Santa=7,65,15,50,48_Recombination events.csv|9836,9836,48_Recombination events.csv,9585,10000,['43'],1000,0.0002,0.02,0.1,5000,50,9584,9992,9584-9992,['43'],"['44', '27', '39', '21']","['37', '4', '20']",1,8,9,98.1,,,,,🎯 Perfect (1/1),58.620000000000005,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,9585-10000,98.1%,100.0%,0,98.1,,,,,,,,,,100,99.1,0,1,3,0,8,❌ None
237,46,47,4,99.59636730575176,34,9826,1,✅ Complete Match (1/1),Step 2: Best Match,8,8,10,37,2,29,80.0%,21.6%,✅ Equal,47,16,31,34_Recombination events.csv|9826,9826,34_Recombination events.csv,8352,10000,['43'],1000,0.0002,0.02,0.1,5000,50,8368,9999,8368-9999,['43'],"['25', '30', '1', '6', '45', '21', '11', '3', '34', '27', '48']","['29', '46', '44', '38', '32', '9', '4', '28', '5', '49', '31', '47', '36', '12', '20', '7', '24', '16', '50', '13', '33', '37', '41', '10', '17', '40', '2', '15', '26', '23', '14', '18', '35', '39']",16,1,17,99,,,,,🎯 Perfect (1/1),56.8,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8352-10000,99.0%,100.0%,0,99,,,,,,,,,,100,98.3,0,1,3,0,1,❌ None
238,47,48,4,99.3993993993994,44,9913,4,Standard_Match,Step 1: Approximate,10,10,13,35,3,25,76.9%,28.6%,✅ Equal,48,20,28,44_Recombination events.csv|9913,9913,44_Recombination events.csv,3117,10000,"['15', '21']",1000,0.0002,0.02,0.1,5000,50,3108,9996,3108-9996,"['15', '21']","['46', '30', '38', '19', '9', '27', '48', '22', '5', '6', '45', '31', '11', '36', '50', '33', '34', '43', '10', '14', '4', '35', '42']","['7', '28', '13', '49', '47']",9,4,13,99.94188580560802,3117,779.2,25,Exact Recombinant Match,,58.988377161121605,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3117-10000,99.9%,100.0%,0,99.94188580560802,,,,,,,,,,100,98.7,0,1,7,0,4,❌ None
239,48,49,2,99.34869739478958,39,10079,2,⭐ Excellent Match (1/1),Step 2: Best Match,11,9,14,53,3,44,78.6%,17.0%,❌ Diff: RDP=11 vs Santa=9,67,20,47,39_Recombination events.csv|10079,10079,39_Recombination events.csv,7131,10000,['49'],1000,0.0002,0.02,0.1,5000,50,7146,10000,7146-10000,['49'],['44'],['36'],15,0,15,99.5,,,,,🎯 Perfect (1/1),56.900000000000006,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7131-10000,99.5%,100.0%,0,99.5,,,,,,,,,,100,98.5,0,1,2,0,2,❌ None
240,49,50,5,99.29929929929928,44,9435,2,⭐ Excellent Match (1/1),Step 2: Best Match,10,10,13,35,3,25,76.9%,28.6%,✅ Equal,48,20,28,44_Recombination events.csv|9435,9435,44_Recombination events.csv,2289,10000,['29'],1000,0.0002,0.02,0.1,5000,50,2300,9996,2300-9996,['29'],"['15', '21']","['46', '30', '19', '9', '27', '48', '22', '5', '6', '45', '31', '11', '36', '50', '33', '34', '43', '10', '14', '4', '35', '42']",11,4,15,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2289-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.5,0,1,2,0,2,❌ None
241,50,51,2,99.24774322968906,26,10023,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,7,50,3,46,57.1%,8.0%,✅ Equal,57,8,49,26_Recombination events.csv|10023,10023,26_Recombination events.csv,1977,4887,['45'],1000,0.0002,0.02,0.1,5000,50,1986,4896,1986-4896,['45'],['13'],['38'],9,9,18,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1977-4887,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.2,0,1,2,0,1,❌ None
242,51,52,3,99.24774322968906,46,9863,4,Standard_Match,Step 1: Approximate,6,6,6,37,0,31,100.0%,16.2%,✅ Equal,43,12,31,46_Recombination events.csv|9863,9863,46_Recombination events.csv,573,1212,['31'],1000,0.0002,0.02,0.1,5000,50,572,1229,572-1229,['31'],['15'],"['29', '46', '44', '38', '32', '9', '27', '4', '22', '5', '6', '45', '11', '36', '12', '7', '24', '16', '13', '34', '43', '41', '17', '1', '21', '2', '26', '23', '14', '18', '35', '39', '42']",1,17,18,100,639,159.8,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,573-1212,100.0%,100.0%,0,100,,,,,,,,,,100,98.2,0,1,7,0,4,❌ None
243,52,53,2,99.04809619238478,28,9916,6,Standard_Match,Step 1: Approximate,11,10,13,70,2,60,84.6%,14.3%,❌ Diff: RDP=11 vs Santa=10,83,21,62,28_Recombination events.csv|9916,9916,28_Recombination events.csv,5778,10000,['49'],1000,0.0002,0.02,0.1,5000,50,5780,9981,5780-9981,['49'],"['29', '4', '36']","['22', '17', '5', '31', '33', '27']",2,19,21,99.50260540028422,4222,1055.5,25,Exact Recombinant Match,,56.90052108005685,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,5778-10000,99.5%,100.0%,0,99.50260540028422,,,,,,,,,,100,97.9,0,1,7,0,6,❌ None
244,53,54,3,98.99799599198396,39,10098,5,Standard_Match,Step 1: Approximate,11,9,14,53,3,44,78.6%,17.0%,❌ Diff: RDP=11 vs Santa=9,67,20,47,39_Recombination events.csv|10098,10098,39_Recombination events.csv,9066,10000,['11'],1000,0.0002,0.02,0.1,5000,50,9068,9980,9068-9980,['11'],"['26', '43']",['40'],2,20,22,97.64453961456104,934,233.5,25,Exact Recombinant Match,,56.52890792291221,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,9066-10000,97.6%,100.0%,0,97.64453961456104,,,,,,,,,,100,97.8,0,1,7,0,5,❌ None
