,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
34,35,1,100,53,1925,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8,53_Recombination events.csv|1925,1925,53_Recombination events.csv,4008,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.005,0.1,5000,50,4202,9996,4202-9996,"['50', '13', '16']","['15', '42', '10', '22', '19', '35', '46']","['7', '43', '27', '40']",194,4,198,96.7,,,,,✅ Complete (3/3),54.34,6,3/3,100,50,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4008-10000,96.7%,100.0%,0,96.7,,,,,,,,,,33.33333333333333,80.2,0,1,3,0,1,❌ None
35,36,1,100,54,2405,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,54_Recombination events.csv|2405,2405,54_Recombination events.csv,156,10000,['11'],1000,0.0001,0.005,0.1,5000,50,160,9993,160-9993,['11'],"['42', '2', '22', '26', '44']","['15', '36', '21', '38', '20', '25', '4']",4,7,11,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,156-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.9,0,1,3,0,2,❌ None
36,37,1,100,52,2060,4,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,52_Recombination events.csv|2060,2060,52_Recombination events.csv,4650,9954,"['1', '10', '11', '12', '14', '15', '16', '17', '18', '19', '2', '20', '22', '23', '24', '25', '26', '27', '28', '29', '3', '31', '32', '33', '34', '35', '36', '37', '39', '4', '41', '42', '43', '44', '45', '46', '47', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.005,0.1,5000,50,4648,9952,4648-9952,"['41', '2', '18', '3', '37', '20', '27', '16', '8', '50', '23', '12', '39', '36', '25', '32', '33', '4', '44', '15', '29', '24', '47', '19', '26', '14', '42', '45', '10', '6', '34', '49', '22', '7', '17', '5', '46']","['21', '48', '13', '40']","['30', '38']",2,2,4,100,,,,,✅ Complete (37/37),59,84.1,37/37,100,44,37,37/37,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,4650-9954,100.0%,100.0%,0,100,,,,,,,,,,94.5945945945946,99.6,0,1,1,0,4,❌ None
37,38,1,100,5,2385,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,2,0,1,100.0%,50.0%,✅ Equal,3,2,1,5_Recombination events.csv|2385,2385,5_Recombination events.csv,4566,10000,"['11', '16', '18', '19', '21', '25', '26', '27', '28', '31', '32', '45', '9']",1000,0.0001,0.005,0.1,5000,50,4566,9995,4566-9995,"['27', '11', '45', '18', '21', '25', '19', '28', '32', '31', '26', '16', '9']","['50', '42', '40', '39']","['36', '33', '35']",0,5,5,99.9,,,,,✅ Complete (13/13),58.980000000000004,100,13/13,100,13,13,13/13,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4566-10000,99.9%,100.0%,0,99.9,,,,,,,,,,84.61538461538461,99.5,0,1,1,0,1,❌ None
38,39,1,100,47,2348,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,5,0,4,100.0%,20.0%,✅ Equal,6,2,4,47_Recombination events.csv|2348,2348,47_Recombination events.csv,4842,6030,"['10', '19', '25', '27', '30']",1000,0.0001,0.005,0.1,5000,50,4906,6040,4906-6040,"['10', '25', '19', '30', '27']","['2', '3', '37', '20', '31', '1', '16', '8', '12', '36', '33', '29', '11', '24', '43', '26', '6', '49', '7']","['41', '18', '40', '50', '23', '39', '35', '32', '4', '44', '15', '48', '13', '47', '9', '14', '45', '34', '22', '17', '28', '5', '46']",64,10,74,94.6,,,,,✅ Complete (5/5),55.92,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4842-6030,94.6%,100.0%,0,94.6,,,,,,,,,,60,92.6,0,1,3,0,1,❌ None
39,40,1,100,43,2492,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,13,1,11,66.7%,15.4%,✅ Equal,16,4,12,43_Recombination events.csv|2492,2492,43_Recombination events.csv,3768,10000,['37'],1000,0.0001,0.005,0.1,5000,50,3764,9992,3764-9992,['37'],"['38', '42', '26']","['25', '32', '1']",4,8,12,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3768-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.8,0,1,2,0,1,❌ None
40,41,1,100,41,2630,2,Case_F_Start_Start,Step 1: Approximate,2,2,2,12,0,10,100.0%,16.7%,✅ Equal,14,4,10,41_Recombination events.csv|2630,2630,41_Recombination events.csv,2145,2229,['18'],1000,0.0001,0.005,0.1,5000,50,2154,2266,2154-2266,['18'],"['46', '21', '22']","['25', '27', '40']",9,37,46,89.28571428571429,84,21,25,Exact Recombinant Match,,54.85714285714286,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2145-2229,89.3%,100.0%,0,89.28571428571429,,,,,,,,,,100,95.4,0,1,8,0,2,❌ None
41,42,1,100,99,2537,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,5,0,3,100.0%,40.0%,✅ Equal,7,4,3,99_Recombination events.csv|2537,2537,99_Recombination events.csv,6693,8091,['17'],1000,0.0001,0.005,0.1,5000,50,6695,8092,6695-8092,['17'],['48'],['24'],2,1,3,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6693-8091,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,2,0,2,❌ None
42,43,1,100,67,2529,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,67_Recombination events.csv|2529,2529,67_Recombination events.csv,4428,7641,"['23', '28', '37']",1000,0.0001,0.005,0.1,5000,50,4434,7640,4434-7640,"['23', '28', '37']","['15', '12', '11', '14', '39', '42', '45', '25', '19', '27', '50', '4']","['24', '2', '21', '3', '34', '22', '20', '5', '32', '1', '40', '33', '8']",6,1,7,99.8,,,,,✅ Complete (3/3),58.96,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4428-7641,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.3,0,1,2,0,2,❌ None
43,44,1,100,66,2607,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,5,0,4,100.0%,20.0%,✅ Equal,6,2,4,66_Recombination events.csv|2607,2607,66_Recombination events.csv,4005,10000,['3'],1000,0.0001,0.005,0.1,5000,50,4002,9926,4002-9926,['3'],"['23', '17']","['24', '36', '33', '1', '30', '46', '4']",3,74,77,98.8,,,,,🎯 Perfect (1/1),56.760000000000005,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4005-10000,98.8%,100.0%,0,98.8,,,,,,,,,,100,92.3,0,1,3,0,1,❌ None
44,45,1,100,70,2256,1,✅ Complete Match (1/1),Step 2: Best Match,1,1,1,5,0,4,100.0%,20.0%,✅ Equal,6,2,4,70_Recombination events.csv|2256,2256,70_Recombination events.csv,2640,10000,"['1', '14', '15', '17', '22', '23', '29', '37', '40', '48', '8']",1000,0.0001,0.005,0.1,5000,50,2692,9998,2692-9998,"['23', '15', '29', '48', '14', '22', '37', '17', '40', '1', '8']","['41', '12', '42', '45', '24', '2', '6', '18', '3', '43', '49', '25', '19', '28', '33', '46', '26', '16']","['11', '4', '36', '13', '38', '21', '20', '5', '32', '30', '50', '9']",52,2,54,99.3,,,,,✅ Complete (11/11),56.86,100,11/11,100,11,11,11/11,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2640-10000,99.3%,100.0%,0,99.3,,,,,,,,,,81.81818181818183,94.6,0,1,3,0,1,❌ None
45,46,1,100,7,2480,3,Standard_Match,Step 1: Approximate,5,5,7,7,2,2,71.4%,71.4%,✅ Equal,14,10,4,7_Recombination events.csv|2480,2480,7_Recombination events.csv,2247,2703,['43'],1000,0.0001,0.005,0.1,5000,50,2250,2704,2250-2704,['43'],"['14', '2', '34', '38', '19', '33', '8', '44']","['7', '12']",3,1,4,99.3421052631579,456,114,25,Exact Recombinant Match,,58.86842105263158,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2247-2703,99.3%,100.0%,0,99.3421052631579,,,,,,,,,,100,99.6,0,1,7,0,3,❌ None
46,47,1,100,75,2521,1,Standard_Match,Step 1: Approximate,2,2,2,3,0,1,100.0%,66.7%,✅ Equal,5,4,1,75_Recombination events.csv|2521,2521,75_Recombination events.csv,5535,10000,['30'],1000,0.0001,0.005,0.1,5000,50,5538,9996,5538-9996,['30'],['34'],"['3', '8']",3,4,7,99.84322508398657,4465,1116.2,25,Exact Recombinant Match,,58.96864501679731,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5535-10000,99.8%,100.0%,0,99.84322508398657,,,,,,,,,,100,99.3,0,1,7,0,1,❌ None
47,48,1,100,74,2507,1,Standard_Match,Step 1: Approximate,1,1,1,7,0,6,100.0%,14.3%,✅ Equal,8,2,6,74_Recombination events.csv|2507,2507,74_Recombination events.csv,930,10000,['9'],1000,0.0001,0.005,0.1,5000,50,930,9994,930-9994,['9'],"['23', '29', '12', '11', '39', '10', '24', '28', '30', '27']","['15', '41', '48', '50', '45', '3', '20', '32', '1', '33', '26', '16', '4']",0,6,6,99.93384785005513,930,232.5,25,Exact Recombinant Match,,58.98676957001103,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,930-10000,99.9%,100.0%,0,99.93384785005513,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
48,49,1,100,73,2417,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,9,0,8,100.0%,11.1%,✅ Equal,10,2,8,73_Recombination events.csv|2417,2417,73_Recombination events.csv,1728,10000,"['19', '21', '23', '42']",1000,0.0001,0.005,0.1,5000,50,1728,9998,1728-9998,"['23', '19', '21', '42']","['17', '38', '40']","['41', '2', '18', '3', '20', '31', '27', '16', '50', '12', '36', '35', '32', '4', '48', '24', '26', '9', '45', '7', '28', '5', '46']",0,2,2,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1728-10000,100.0%,100.0%,0,100,,,,,,,,,,50,99.8,0,1,1,0,1,❌ None
49,50,1,100,72,2470,1,Standard_Match,Step 1: Approximate,1,1,1,6,0,5,100.0%,16.7%,✅ Equal,7,2,5,72_Recombination events.csv|2470,2470,72_Recombination events.csv,705,1749,"['10', '40', '43', '8']",1000,0.0001,0.005,0.1,5000,50,700,1752,700-1752,"['10', '43', '40', '8']","['14', '34', '22', '20', '28', '33', '44']",['46'],5,3,8,100,1044,261,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,705-1749,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,7,0,1,❌ None
50,51,1,100,77,2517,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,7,0,4,100.0%,42.9%,✅ Equal,10,6,4,77_Recombination events.csv|2517,2517,77_Recombination events.csv,8919,9474,['42'],1000,0.0001,0.005,0.1,5000,50,8923,9478,8923-9478,['42'],"['33', '47', '32']","['23', '35']",4,4,8,99.3,,,,,🎯 Perfect (1/1),58.86,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8919-9474,99.3%,100.0%,0,99.3,,,,,,,,,,100,99.2,0,1,3,0,2,❌ None
51,52,1,100,42,2507,1,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,9,1,7,66.7%,22.2%,✅ Equal,12,4,8,42_Recombination events.csv|2507,2507,42_Recombination events.csv,7188,10000,['24'],1000,0.0001,0.005,0.1,5000,50,7194,9997,7194-9997,['24'],"['27', '41', '14', '2', '6', '13', '3', '36', '38', '47', '17', '28', '5', '31', '33', '26', '8']","['21', '45']",6,3,9,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7188-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,99.1,0,1,2,0,1,❌ None
52,53,1,99.9498997995992,44,2472,4,Standard_Match,Step 1: Approximate,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,44_Recombination events.csv|2472,2472,44_Recombination events.csv,8019,8049,['5'],1000,0.0001,0.005,0.1,5000,50,8017,8050,8017-8050,['5'],"['6', '21', '38', '49', '50']","['10', '13', '27']",2,1,3,100,30,7.5,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8019-8049,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,7,0,4,❌ None
53,54,1,99.94979919678715,2,2481,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,4,10,1,7,75.0%,30.0%,✅ Equal,14,6,8,2_Recombination events.csv|2481,2481,2_Recombination events.csv,1842,7278,['12'],1000,0.0001,0.005,0.1,5000,50,1843,7282,1843-7282,['12'],"['11', '38', '49', '17', '35', '5']","['23', '50']",1,4,5,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1842-7278,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,1,0,1,❌ None
54,55,1,99.89959839357431,64,2571,1,Standard_Match,Step 1: Approximate,5,5,7,8,2,3,71.4%,62.5%,✅ Equal,15,10,5,64_Recombination events.csv|2571,2571,64_Recombination events.csv,3981,10000,['23'],1000,0.0001,0.005,0.1,5000,50,3981,9994,3981-9994,['23'],"['7', '43']",['35'],0,6,6,99.90031566705433,3981,995.2,25,Exact Recombinant Match,,58.980063133410866,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3981-10000,99.9%,100.0%,0,99.90031566705433,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
55,56,1,99.84984984984985,19,2277,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,19_Recombination events.csv|2277,2277,19_Recombination events.csv,735,1953,"['1', '11', '12', '13', '18', '2', '26', '28', '30', '32', '34', '35', '39', '48', '49', '50', '7', '8', '9']",1000,0.0001,0.005,0.1,5000,50,735,1957,735-1957,"['2', '18', '1', '30', '50', '8', '12', '39', '35', '32', '48', '11', '13', '26', '9', '34', '49', '7', '28']","['23', '41', '14', '42', '10', '21', '3', '38', '37', '20', '19', '17', '5', '40', '46', '27', '44']","['29', '24', '36', '22', '25', '31', '43', '16', '4']",0,4,4,100,,,,,✅ Complete (19/19),59,100,19/19,100,19,19,19/19,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,735-1953,100.0%,100.0%,0,100,,,,,,,,,,78.94736842105263,99.6,0,1,2,0,2,❌ None
56,57,2,99.84954864593782,56,2459,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,11,0,8,100.0%,27.3%,✅ Equal,14,6,8,56_Recombination events.csv|2459,2459,56_Recombination events.csv,7173,8856,['29'],1000,0.0001,0.005,0.1,5000,50,7177,8858,7177-8858,['29'],"['12', '37']","['10', '30', '28', '33']",4,2,6,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7173-8856,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.4,0,1,2,0,2,❌ None
57,58,1,99.84939759036145,88,2513,"1, 5",Cross Match (Case_S1_E2E),Step 6: Cross Matches,5,4,6,12,1,8,83.3%,33.3%,❌ Diff: RDP=5 vs Santa=4,18,9,9,88_Recombination events.csv|2513,2513,88_Recombination events.csv,2199,10000,['17'],1000,0.0001,0.005,0.1,5000,50,2204,9998,2204-3831 | 3890-9998,['17'] | ['17'],"['15', '47', '44'] | ['15', '47', '44']","['41'] | ['50', '8']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,5.0,1.0,None,0.0,✅ Yes,✅ Yes,"1, 5",2199-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.3,5,3,4,100,"5,1",✅ Start+End
58,59,2,99.84939759036145,96,2423,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,15,0,11,100.0%,26.7%,✅ Equal,19,8,11,96_Recombination events.csv|2423,2423,96_Recombination events.csv,7014,10000,['26'],1000,0.0001,0.005,0.1,5000,50,7016,9995,7016-9995,['26'],['16'],"['33', '11']",2,5,7,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7014-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.3,0,1,2,0,3,❌ None
59,60,1,99.84939759036145,69,2464,4,Standard_Match,Step 1: Approximate,4,4,4,9,0,5,100.0%,44.4%,✅ Equal,13,8,5,69_Recombination events.csv|2464,2464,69_Recombination events.csv,9969,10000,['15'],1000,0.0001,0.005,0.1,5000,50,9970,9994,9970-9994,['15'],"['27', '38']","['10', '29', '11']",1,6,7,77.41935483870968,31,7.8,25,Exact Recombinant Match,,54.483870967741936,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,9969-10000,77.4%,100.0%,0,77.41935483870968,,,,,,,,,,100,99.3,0,1,7,0,4,❌ None
60,61,2,99.79919678714859,7,2446,1,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,7,7,2,2,71.4%,71.4%,✅ Equal,14,10,4,7_Recombination events.csv|2446,2446,7_Recombination events.csv,3705,8241,['49'],1000,0.0001,0.005,0.1,5000,50,3706,8248,3706-8248,['49'],"['16', '1']","['29', '13', '37']",1,7,8,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3705-8241,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,1,0,1,❌ None
61,62,1,99.79899497487438,38,2236,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,8,0,5,100.0%,37.5%,✅ Equal,11,6,5,38_Recombination events.csv|2236,2236,38_Recombination events.csv,1005,10000,"['12', '15', '19', '2', '20', '24', '30', '33', '43', '44', '45', '48']",1000,0.0001,0.005,0.1,5000,50,1012,9998,1012-9998,"['48', '12', '45', '30', '24', '2', '43', '19', '33', '44']","['23', '21', '47', '8', '46', '27', '9']","['11', '36', '22', '5', '1', '16']",7,2,9,99.9,,,,,✅ Complete (10/10),58.980000000000004,83.3,10/10,100,12,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1005-10000,99.9%,100.0%,0,99.9,,,,,,,,,,70,99.1,0,1,2,0,2,❌ None
62,63,2,99.74899598393574,69,2440,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,9,0,5,100.0%,44.4%,✅ Equal,13,8,5,69_Recombination events.csv|2440,2440,69_Recombination events.csv,9681,10000,['39'],1000,0.0001,0.005,0.1,5000,50,9681,9991,9681-9991,['39'],['41'],"['15', '29', '11', '10', '13', '22']",0,9,9,97.2,,,,,🎯 Perfect (1/1),58.44,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,9681-10000,97.2%,100.0%,0,97.2,,,,,,,,,,100,99.1,0,1,3,0,2,❌ None
63,64,1,99.7,1,2506,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,1_Recombination events.csv|2506,2506,1_Recombination events.csv,2157,9906,"['17', '29', '31', '41', '47']",1000,0.0001,0.005,0.1,5000,50,2162,9907,2162-9907,"['29', '41', '47', '17', '31']","['30', '28']","['11', '34']",5,1,6,99.9,,,,,✅ Complete (5/5),58.980000000000004,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2157-9906,99.9%,100.0%,0,99.9,,,,,,,,,,20,99.4,0,1,2,0,1,❌ None
64,65,3,99.6987951807229,7,2350,4,Standard_Match,Step 1: Approximate,5,5,7,7,2,2,71.4%,71.4%,✅ Equal,14,10,4,7_Recombination events.csv|2350,2350,7_Recombination events.csv,8442,9984,"['24', '6']",1000,0.0001,0.005,0.1,5000,50,8438,9978,8438-9978,"['24', '6']",['18'],"['41', '37', '20', '31', '30', '27', '50', '23', '12', '39', '36', '35', '29', '48', '11', '13', '47', '43', '26', '9', '42', '22', '7', '46']",4,6,10,99.61089494163424,1542,385.5,25,Exact Recombinant Match,,58.92217898832685,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,8442-9984,99.6%,100.0%,0,99.61089494163424,,,,,,,,,,100,99,0,1,7,0,4,❌ None
65,66,2,99.6987951807229,29,2419,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,5,11,1,7,80.0%,36.4%,✅ Equal,16,8,8,29_Recombination events.csv|2419,2419,29_Recombination events.csv,7677,10000,['4'],1000,0.0001,0.005,0.1,5000,50,7680,9993,7680-9993,['4'],"['41', '2', '3', '31', '27', '16', '8', '12', '21', '25', '35', '44', '48', '13', '47', '19', '43', '26', '14', '42', '10', '22', '17', '5', '46']","['23', '36', '40', '49']",3,7,10,99.6,,,,,🎯 Perfect (1/1),58.92,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7677-10000,99.6%,100.0%,0,99.6,,,,,,,,,,100,99,0,1,2,0,2,❌ None
66,67,1,99.69849246231156,65,2487,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,6,11,2,7,66.7%,36.4%,✅ Equal,17,8,9,65_Recombination events.csv|2487,2487,65_Recombination events.csv,2661,10000,['48'],1000,0.0001,0.005,0.1,5000,50,2660,9990,2660-9990,['48'],"['19', '39']",['25'],1,10,11,99.9,,,,,🎯 Perfect (1/1),58.980000000000004,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2661-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.9,0,1,2,0,1,❌ None
67,68,2,99.59919839679358,22,2385,3,Standard_Match,Step 1: Approximate,4,4,5,6,1,2,80.0%,66.7%,✅ Equal,11,8,3,22_Recombination events.csv|2385,2385,22_Recombination events.csv,7887,9777,"['36', '42']",1000,0.0001,0.005,0.1,5000,50,7884,9770,7884-9770,"['36', '42']",['24'],"['15', '12', '6', '17', '1', '50', '9', '44']",3,7,10,99.62962962962963,1890,472.5,25,Exact Recombinant Match,,58.925925925925924,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7887-9777,99.6%,100.0%,0,99.62962962962963,,,,,,,,,,100,99,0,1,7,0,3,❌ None
68,69,2,99.59718026183283,61,2507,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,10,0,7,100.0%,30.0%,✅ Equal,13,6,7,61_Recombination events.csv|2507,2507,61_Recombination events.csv,8655,10000,['45'],1000,0.0001,0.005,0.1,5000,50,8660,9990,8660-9990,['45'],"['24', '12', '13', '31']","['41', '48', '42', '10', '36', '34', '33', '37', '25', '19', '17', '28', '32', '1', '30', '46', '26', '16']",5,10,15,98.9,,,,,🎯 Perfect (1/1),58.78,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8655-10000,98.9%,100.0%,0,98.9,,,,,,,,,,100,98.5,0,1,3,0,2,❌ None
69,70,2,99.59514170040487,43,2527,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,3,13,1,11,66.7%,15.4%,✅ Equal,16,4,12,43_Recombination events.csv|2527,2527,43_Recombination events.csv,186,7359,['38'],1000,0.0001,0.005,0.1,5000,50,175,7350,175-7350,['38'],['31'],"['26', '42']",11,9,20,99.9,,,,,🎯 Perfect (1/1),56.980000000000004,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,186-7359,99.9%,100.0%,0,99.9,,,,,,,,,,100,98,0,1,2,0,2,❌ None
70,71,1,99.54909819639279,16,2549,2,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,14,0,11,100.0%,21.4%,✅ Equal,17,6,11,16_Recombination events.csv|2549,2549,16_Recombination events.csv,9648,10000,['34'],1000,0.0001,0.005,0.1,5000,50,9648,9989,9648-9989,['34'],['14'],"['41', '35']",0,11,11,96.9,,,,,🎯 Perfect (1/1),56.38,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,9648-10000,96.9%,100.0%,0,96.9,,,,,,,,,,100,98.9,0,1,3,0,2,❌ None
