,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
142,143,144,2,75,17,2441,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2441,2441,17_Recombination events.csv,1953,9987,"['21', '40', '45', '9']",1000,0.0002,0.005,0.1,5000,50,1948,9989,1948-9989,"['40', '21', '45', '9']","['27', '12', '5']",['13'],5,2,7,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1953-9987,100.0%,100.0%,0,100,,,,,,,,,,50,99.3,0,1,2,0,1,❌ None
167,168,169,3,60.03272910372608,17,2442,4,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2442,2442,17_Recombination events.csv,2430,5628,"['32', '48', '6', '8']",1000,0.0002,0.005,0.1,5000,50,2434,5680,2434-5680,"['8', '32', '48', '6']","['16', '1']","['44', '17']",4,52,56,99.9,,,,,✅ Complete (4/4),56.98,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2430-5628,99.9%,100.0%,0,99.9,,,,,,,,,,25,94.4,0,1,3,0,4,❌ None
201,203,204,4,49.79859013091642,17,2454,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,5,0,1,100.0%,80.0%,✅ Equal,9,8,1,17_Recombination events.csv|2454,2454,17_Recombination events.csv,768,10000,"['17', '44']",1000,0.0002,0.005,0.1,5000,50,766,9991,766-9991,"['44', '17']",['13'],"['8', '32', '48', '6']",2,9,11,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,768-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,98.9,0,1,3,0,3,❌ None
5,5,6,1,100,19,2526,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,19_Recombination events.csv|2526,2526,19_Recombination events.csv,5484,6225,['47'],1000,0.0002,0.005,0.1,5000,50,5484,6224,5484-6224,['47'],"['48', '15']","['8', '19']",0,1,1,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5484-6225,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.9,0,1,1,0,1,❌ None
66,67,68,2,99.84984984984985,19,2515,2,Standard_Match,Step 1: Approximate,2,2,2,8,0,6,100.0%,25.0%,✅ Equal,10,4,6,19_Recombination events.csv|2515,2515,19_Recombination events.csv,2517,10000,['24'],1000,0.0002,0.005,0.1,5000,50,2517,9996,2517-9996,['24'],['39'],"['4', '16']",0,4,4,99.94654550314046,2517,629.2,25,Exact Recombinant Match,,58.98930910062809,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2517-10000,99.9%,100.0%,0,99.94654550314046,,,,,,,,,,100,99.6,0,1,7,0,2,❌ None
87,88,89,1,98.94789579158316,20,2517,2,Standard_Match,Step 1: Approximate,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,20_Recombination events.csv|2517,2517,20_Recombination events.csv,3480,10000,['30'],1000,0.0002,0.005,0.1,5000,50,3490,9987,3490-9987,['30'],"['25', '38']","['29', '2', '10', '14', '37', '1']",10,13,23,99.64723926380368,3480,870,25,Exact Recombinant Match,,56.92944785276074,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3480-10000,99.6%,100.0%,0,99.64723926380368,,,,,,,,,,100,97.7,0,1,7,0,2,❌ None
191,193,194,2,50,20,2509,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,6,0,4,100.0%,33.3%,✅ Equal,8,4,4,20_Recombination events.csv|2509,2509,20_Recombination events.csv,2547,3741,"['22', '34', '9']",1000,0.0002,0.005,0.1,5000,50,2548,3742,2548-3742,"['9', '22', '34']",['28'],"['44', '47']",1,1,2,99.9,,,,,✅ Complete (3/3),58.98,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2547-3741,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.8,0,1,1,0,1,❌ None
7,7,8,1,100,21,2513,2,Standard_Match,Step 1: Approximate,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,21_Recombination events.csv|2513,2513,21_Recombination events.csv,4743,6006,['16'],1000,0.0002,0.005,0.1,5000,50,4743,6006,4743-6006,['16'],['49'],['32'],0,0,0,100,1263,315.8,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4743-6006,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,2,❌ None
53,54,55,2,99.95,21,2505,3,Standard_Match,Step 1: Approximate,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,21_Recombination events.csv|2505,2505,21_Recombination events.csv,8160,9831,"['12', '26']",1000,0.0002,0.005,0.1,5000,50,8160,9832,8160-9832,"['12', '26']",['49'],"['29', '23']",0,1,1,100,1671,417.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8160-9831,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,7,0,3,❌ None
129,130,131,3,82.23333333333332,21,2325,4,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,21_Recombination events.csv|2325,2325,21_Recombination events.csv,1482,7650,"['12', '16', '17', '24', '26', '33', '34', '35', '36', '40', '42', '49']",1000,0.0002,0.005,0.1,5000,50,1480,7670,1480-7670,"['24', '49', '36', '34', '35', '40', '33', '42', '17']","['46', '18', '14']","['3', '8', '20', '37', '9', '1']",2,20,22,100,,,,,✅ Complete (9/9),57,75,9/9,100,12,9,9/9,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1482-7650,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,97.8,0,1,2,0,4,❌ None
154,155,156,4,66.51666666666667,21,2436,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,14,0,10,100.0%,28.6%,✅ Equal,18,8,10,21_Recombination events.csv|2436,2436,21_Recombination events.csv,5865,10000,"['10', '2', '27', '30', '38', '5']",1000,0.0002,0.005,0.1,5000,50,5866,9998,5866-9998,"['30', '2', '10', '5', '38', '27']","['22', '31', '11', '45', '48', '6']","['4', '21', '39', '7']",1,2,3,99.9,,,,,✅ Complete (6/6),58.98,100,6/6,100,6,6,6/6,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5865-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,99.7,0,1,1,0,1,❌ None
6,6,7,1,100,22,2452,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,22_Recombination events.csv|2452,2452,22_Recombination events.csv,6201,8940,"['13', '41']",1000,0.0002,0.005,0.1,5000,50,6202,8938,6202-8938,"['13', '41']",['43'],['31'],1,2,3,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6201-8940,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.7,0,1,1,0,1,❌ None
206,208,209,2,49.69909729187562,22,1888,2,⭐ Excellent Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,22_Recombination events.csv|1888,1888,22_Recombination events.csv,5133,7374,"['13', '18', '19', '26', '41', '43', '46', '47']",1000,0.0002,0.005,0.1,5000,50,5126,7372,5126-7372,"['19', '26']","['44', '11', '37', '27', '38', '21', '9', '42', '12']","['46', '43', '18', '47']",7,2,9,99.9,,,,,✅ Complete (2/2),58.98,25,2/2,100,8,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5133-7374,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.1,0,1,2,0,2,❌ None
104,105,106,1,92.727884291961,23,2244,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,23_Recombination events.csv|2244,2244,23_Recombination events.csv,1323,4698,"['1', '10', '11', '15', '16', '2', '20', '21', '22', '23', '24', '26', '29', '33', '34', '35', '36', '38', '40', '41', '42', '43', '45', '46', '48', '49', '5', '50', '6', '8']",1000,0.0002,0.005,0.1,5000,50,1310,4690,1310-4690,"['24', '16', '46', '41', '35', '33', '42', '1', '23', '38', '15', '21', '6', '29', '2', '22', '49', '36', '10', '8', '43', '26', '40', '50', '11', '45', '20', '34', '5', '48']","['4', '18', '25', '19', '28', '9', '17']","['13', '30', '44', '47', '31', '32', '3', '14', '39', '7', '37', '27', '12']",13,8,21,99.8,,,,,✅ Complete (30/30),56.96,100,30/30,100,30,30,30/30,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1323-4698,99.8%,100.0%,0,99.8,,,,,,,,,,86.66666666666667,97.9,0,1,2,0,3,❌ None
115,116,117,2,88.49646821392533,23,2526,4,Standard_Match,Step 1: Approximate,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,23_Recombination events.csv|2526,2526,23_Recombination events.csv,1158,2727,['15'],1000,0.0002,0.005,0.1,5000,50,1310,2812,1310-2812,['15'],['8'],['41'],152,85,237,90.31230082855322,1569,392.2,25,Exact Recombinant Match,,53.06246016571065,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1158-2727,90.3%,100.0%,0,90.31230082855322,,,,,,,,,,100,76.3,0,1,7,0,4,❌ None
190,192,193,3,50,23,2521,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,23_Recombination events.csv|2521,2521,23_Recombination events.csv,5685,10000,"['10', '33']",1000,0.0002,0.005,0.1,5000,50,5691,9997,5691-9997,"['33', '10']",['17'],"['29', '38', '16', '49', '43', '20', '35', '21']",6,3,9,99.8,,,,,✅ Complete (2/2),58.96,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5685-10000,99.8%,100.0%,0,99.8,,,,,,,,,,0,99.1,0,1,2,0,1,❌ None
218,220,221,4,46.41775983854692,23,2520,2,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,11,0,7,100.0%,36.4%,✅ Equal,15,8,7,23_Recombination events.csv|2520,2520,23_Recombination events.csv,5766,10000,"['36', '8']",1000,0.0002,0.005,0.1,5000,50,5734,9952,5734-9952,"['8', '36']","['11', '45', '23', '40', '50', '6']","['21', '15']",32,48,80,98.9,,,,,✅ Complete (2/2),56.78,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5766-10000,98.9%,100.0%,0,98.9,,,,,,,,,,0,92,0,1,3,0,2,❌ None
76,77,78,1,99.749498997996,25,2434,3,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,6,13,3,10,50.0%,23.1%,✅ Equal,19,6,13,25_Recombination events.csv|2434,2434,25_Recombination events.csv,8904,10000,['2'],1000,0.0002,0.005,0.1,5000,50,8905,9994,8905-9994,['2'],"['39', '35']",['27'],1,6,7,99.4,,,,,🎯 Perfect (1/1),58.88,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8904-10000,99.4%,100.0%,0,99.4,,,,,,,,,,100,99.3,0,1,2,0,3,❌ None
118,119,120,2,87.5,25,2208,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,6,13,3,10,50.0%,23.1%,✅ Equal,19,6,13,25_Recombination events.csv|2208,2208,25_Recombination events.csv,7158,10000,"['12', '2', '24', '27', '30', '31', '32', '34', '36', '43', '46', '8']",1000,0.0002,0.005,0.1,5000,50,7158,9998,7158-9998,"['24', '30', '2', '31', '32', '36', '8', '43', '46', '34', '27', '12']","['4', '38', '25', '16', '45', '3', '10', '23', '39', '41', '5', '35', '37', '28']","['22', '47', '14', '20', '42', '17', '6']",0,2,2,99.9,,,,,✅ Complete (12/12),58.98,100,12/12,100,12,12,12/12,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7158-10000,99.9%,100.0%,0,99.9,,,,,,,,,,75,99.8,0,1,1,0,1,❌ None
164,165,166,3,62.3997995991984,25,2395,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,6,13,3,10,50.0%,23.1%,✅ Equal,19,6,13,25_Recombination events.csv|2395,2395,25_Recombination events.csv,8163,9840,"['11', '18', '26', '29']",1000,0.0002,0.005,0.1,5000,50,8160,9839,8160-9839,"['29', '18', '11', '26']","['13', '44', '49', '7', '50', '40', '21', '33', '9', '1']","['48', '15', '19']",3,1,4,99.9,,,,,✅ Complete (4/4),58.98,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8163-9840,99.9%,100.0%,0,99.9,,,,,,,,,,25,99.6,0,1,2,0,2,❌ None
128,129,130,1,82.3470411233701,26,766,2,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,26_Recombination events.csv|766,766,26_Recombination events.csv,1263,6519,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,1392,6745,1392-6745,"['19', '49', '2']","['4', '29', '22', '16', '47', '37', '45', '36', '27', '23', '34', '21', '9', '42']","['13', '25', '31', '46', '39', '41', '33', '28', '12', '38', '32', '6', '30', '10', '14', '8', '43', '26', '44', '50', '18', '11', '20', '7', '5', '48', '17']",129,226,355,97.5,,,,,✅ Complete (3/3),54.5,6,3/3,100,50,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1263-6519,97.5%,100.0%,0,97.5,,,,,,,,,,33.33333333333333,64.5,0,1,3,0,2,❌ None
194,196,197,2,50,26,2566,1,🎯 Perfect Match (1/1),Step 2: Best Match,2,2,2,4,0,2,100.0%,50.0%,✅ Equal,6,4,2,26_Recombination events.csv|2566,2566,26_Recombination events.csv,4659,10000,"['24', '35', '40']",1000,0.0002,0.005,0.1,5000,50,4660,9998,4660-9998,"['40', '24', '35']","['15', '3']","['13', '25', '31', '46', '39', '41', '28', '33', '12', '1', '38', '32', '6', '30', '10', '14', '8', '43', '26', '44', '50', '18', '11', '20', '7', '5', '48', '17']",1,2,3,99.9,,,,,✅ Complete (3/3),58.98,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4659-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99.7,0,1,1,0,1,❌ None
10,10,11,1,100,27,2424,1,Standard_Match,Step 1: Approximate,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5,27_Recombination events.csv|2424,2424,27_Recombination events.csv,4194,10000,['21'],1000,0.0002,0.005,0.1,5000,50,4190,9995,4190-9995,['21'],"['40', '9', '39', '48']","['23', '28', '36', '10']",4,5,9,99.91388219083709,4194,1048.5,25,Exact Recombinant Match,,58.98277643816742,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4194-10000,99.9%,100.0%,0,99.91388219083709,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
90,91,92,2,98.63773965691222,27,2428,2,Standard_Match,Step 1: Approximate,2,2,2,7,0,5,100.0%,28.6%,✅ Equal,9,4,5,27_Recombination events.csv|2428,2428,27_Recombination events.csv,615,1599,['2'],1000,0.0002,0.005,0.1,5000,50,620,1568,620-1568,['2'],"['24', '18', '38', '26', '44', '33', '32', '6']","['8', '16']",5,31,36,96.34146341463416,984,246,25,Exact Recombinant Match,,56.26829268292683,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,615-1599,96.3%,100.0%,0,96.34146341463416,,,,,,,,,,100,96.4,0,1,7,0,2,❌ None
11,11,12,1,100,28,2457,1,Standard_Match,Step 1: Approximate,1,1,1,4,0,3,100.0%,25.0%,✅ Equal,5,2,3,28_Recombination events.csv|2457,2457,28_Recombination events.csv,5643,10000,['49'],1000,0.0002,0.005,0.1,5000,50,5644,9998,5644-9998,['49'],['27'],['33'],1,2,3,99.93114528345193,4357,1089.2,25,Exact Recombinant Match,,58.986229056690384,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5643-10000,99.9%,100.0%,0,99.93114528345193,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
103,104,105,1,93.64364364364364,29,2223,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2223,2223,29_Recombination events.csv,987,10000,"['10', '15', '17', '22', '24', '26', '27', '28', '30', '31', '33', '36', '43', '48', '50', '8']",1000,0.0002,0.005,0.1,5000,50,972,9998,972-9998,"['24', '30', '36', '10', '8', '43', '50', '26', '48', '15', '33', '27']","['13', '25', '39', '42', '1', '23', '19', '32', '6', '29', '49', '14', '40', '44', '9', '18', '47', '11', '45', '20', '7', '5']","['17', '28', '22', '31']",15,2,17,100,,,,,✅ Complete (12/12),57,75,12/12,100,16,12,12/12,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,987-10000,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,98.3,0,1,3,0,3,❌ None
147,148,149,2,72.22222222222221,29,2511,1,🎯 Perfect Match (1/1),Step 2: Best Match,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2511,2511,29_Recombination events.csv,7698,10000,"['10', '36', '43']",1000,0.0002,0.005,0.1,5000,50,7698,9999,7698-9999,"['43', '36', '10']","['35', '3', '38']","['8', '30', '27', '48']",0,1,1,100,,,,,✅ Complete (3/3),59,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7698-10000,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,99.9,0,1,1,0,1,❌ None
187,189,190,3,50,29,1912,4,Case_E_Start_End,Step 1: Approximate,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|1912,1912,29_Recombination events.csv,5505,10000,"['10', '15', '17', '22', '24', '26', '27', '28', '30', '31', '33', '36', '43', '48', '50', '8']",1000,0.0002,0.005,0.1,5000,50,5334,5506,5334-5506,"['24', '30', '22', '31', '36', '10', '33', '8', '43', '50', '26', '48', '15', '28', '27', '17']","['46', '41', '34', '37', '12']","['13', '25', '39', '42', '1', '23', '19', '32', '6', '29', '49', '14', '40', '44', '9', '18', '47', '11', '45', '20', '5', '7']",171,4494,4665,0.0222469410456062,4495,1123.8,25,Exact Recombinant Match,,25.50444938820912,,,,,,,30,,,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,4,5505-10000,0.0%,75.0%,0,0.0222469410456062,,,,,,,,,,75,0,0,1,8,0,4,❌ None
222,224,225,4,33.33333333333333,29,2342,2,Case_E_Start_End,Step 1: Approximate,4,4,4,10,0,6,100.0%,40.0%,✅ Equal,14,8,6,29_Recombination events.csv|2342,2342,29_Recombination events.csv,4710,10000,"['17', '22', '28', '31']",1000,0.0002,0.005,0.1,5000,50,1368,4710,1368-4710,"['28', '22', '17', '31']","['46', '41', '34', '37', '12']","['24', '30', '36', '10', '8', '27', '43', '26', '48', '15', '33', '50']",3342,5290,8632,0,4710,1177.5,25,Exact Recombinant Match,,18,,,,,,,30,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,2,4710-10000,,50.0%,0,0,,,,,,,,,,50,0,0,1,8,0,2,❌ None
20,21,22,1,100,30,2435,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,1,8,0,7,100.0%,12.5%,✅ Equal,9,2,7,30_Recombination events.csv|2435,2435,30_Recombination events.csv,975,9738,"['17', '43', '8']",1000,0.0002,0.005,0.1,5000,50,975,9738,975-9738,"['8', '43', '17']",['34'],['5'],0,0,0,100,,,,,✅ Complete (3/3),60,100,3/3,100,3,3,3/3,100,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,975-9738,100.0%,100.0%,0,100,,,,,,,,,,33.33333333333333,100,0,1,1,0,1,❌ None
21,22,23,1,100,31,2529,1,Standard_Match,Step 1: Approximate,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,31_Recombination events.csv|2529,2529,31_Recombination events.csv,3261,10000,['33'],1000,0.0002,0.005,0.1,5000,50,3258,10000,3258-10000,['33'],['14'],"['24', '31', '3', '8', '50', '9']",3,0,3,100,3261,815.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3261-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,7,0,1,❌ None
61,62,63,2,99.89969909729189,31,2518,4,Standard_Match,Step 1: Approximate,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,31_Recombination events.csv|2518,2518,31_Recombination events.csv,9642,10000,['33'],1000,0.0002,0.005,0.1,5000,50,9644,9997,9644-9997,['33'],['1'],"['8', '50', '31']",2,3,5,98.60335195530726,358,89.5,25,Exact Recombinant Match,,58.720670391061454,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,9642-10000,98.6%,100.0%,0,98.60335195530726,,,,,,,,,,100,99.5,0,1,7,0,4,❌ None
82,83,84,3,99.3480441323972,31,2520,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,31_Recombination events.csv|2520,2520,31_Recombination events.csv,2145,10000,['7'],1000,0.0002,0.005,0.1,5000,50,2149,9988,2149-9988,['7'],"['8', '50', '31']","['4', '28', '12']",4,12,16,99.8,,,,,🎯 Perfect (1/1),56.96,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2145-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,98.4,0,1,2,0,2,❌ None
114,115,116,4,89.03496202894397,31,2265,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,6,0,2,100.0%,66.7%,✅ Equal,10,8,2,31_Recombination events.csv|2265,2265,31_Recombination events.csv,2340,2607,"['17', '19', '20', '24', '3', '31', '33', '34', '37', '38', '45', '47', '50', '7', '8', '9']",1000,0.0002,0.005,0.1,5000,50,2341,2614,2341-2614,"['24', '47', '31', '45', '3', '8', '20', '34', '19', '50', '38', '37', '9', '17']","['43', '44', '36']","['4', '13', '25', '16', '46', '41', '39', '35', '28', '27', '42', '12', '23', '15', '21', '32', '6', '29', '30', '2', '22', '49', '10', '14', '26', '40', '18', '7', '48']",1,7,8,99.6,,,,,✅ Complete (14/14),58.92,87.5,14/14,100,16,14,14/14,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,2340-2607,99.6%,100.0%,0,99.6,,,,,,,,,,78.57142857142857,99.2,0,1,3,0,3,❌ None
94,95,96,1,97.8413654618474,32,2413,"4, 7",Cross Match (Case_S1_E2E),Step 6: Cross Matches,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2413,2413,32_Recombination events.csv,7548,10000,['13'],1000,0.0002,0.005,0.1,5000,50,7516,9985,7516-8012 | 8013-9985,['13'] | ['13'],"['21'] | ['2', '36', '23', '38', '21']","['43'] | ['43', '45', '3', '14']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,7,4,,0,✅ Yes,✅ Yes,"4, 7",7548-10000,100.0%,100.0%,100,100,,,,,,,,,,100,95.3,5,3,4,100,"4,7",✅ Start+End
127,128,129,2,82.63052208835342,32,2029,3,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,7,12,0,6,100.0%,50.0%,❌ Diff: RDP=7 vs Santa=6,19,13,6,32_Recombination events.csv|2029,2029,32_Recombination events.csv,4806,8010,"['13', '14', '2', '21', '23', '3', '34', '36', '38', '4', '43', '45']",1000,0.0002,0.005,0.1,5000,50,4820,8006,4820-8006,"['4', '13', '2', '45', '3', '36', '14', '43', '23', '34', '38', '21']","['24', '16', '35', '33', '42', '12', '15', '32', '19', '6', '29', '30', '49', '10', '8', '26', '40', '44', '9', '18', '20', '7', '5', '48', '17']","['47', '11', '41', '28', '50']",14,4,18,99.4,,,,,✅ Complete (12/12),56.88,100,12/12,100,12,12,12/12,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4806-8010,99.4%,100.0%,0,99.4,,,,,,,,,,66.66666666666666,98.2,0,1,2,0,3,❌ None
