,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
9,9,10,1,100,19,4940,1,🎯 Perfect Match (1/1),Step 2: Best Match,1,1,2,13,1,12,50.0%,7.7%,✅ Equal,15,2,13,19_Recombination events.csv|4940,4940,19_Recombination events.csv,8070,10000,['19'],1000,0.0002,0.01,0.1,5000,50,8070,9998,8070-9998,['19'],"['29', '20', '10', '44', '12', '25', '37']","['21', '5', '6', '15', '42', '33']",0,2,2,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8070-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
10,10,11,1,100,20,4834,2,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,6,13,1,8,83.3%,38.5%,✅ Equal,19,10,9,20_Recombination events.csv|4834,4834,20_Recombination events.csv,405,5205,['30'],1000,0.0002,0.01,0.1,5000,50,406,5208,406-5208,['30'],"['5', '34']",['26'],1,3,4,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,405-5205,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,1,0,2,❌ None
72,73,74,2,99.54819277108436,20,4836,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,13,1,8,83.3%,38.5%,✅ Equal,19,10,9,20_Recombination events.csv|4836,4836,20_Recombination events.csv,1077,1764,['10'],1000,0.0002,0.01,0.1,5000,50,1084,1770,1084-1770,['10'],"['3', '40']",['18'],7,6,13,99,,,,,🎯 Perfect (1/1),58.8,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1077-1764,99.0%,100.0%,0,99,,,,,,,,,,100,98.7,0,1,3,0,5,❌ None
180,182,183,3,49.6987951807229,20,4768,1,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,6,13,1,8,83.3%,38.5%,✅ Equal,19,10,9,20_Recombination events.csv|4768,4768,20_Recombination events.csv,4950,10000,"['28', '48']",1000,0.0002,0.01,0.1,5000,50,4944,9996,4944-9996,"['48', '28']","['12', '3', '40', '1']",['23'],6,4,10,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4950-10000,99.9%,100.0%,0,99.9,,,,,,,,,,0,99,0,1,2,0,1,❌ None
211,213,214,4,0,20,4571,4,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,5,5,6,13,1,8,83.3%,38.5%,✅ Equal,19,10,9,20_Recombination events.csv|4571,4571,20_Recombination events.csv,1320,10000,"['14', '2', '22', '35', '36', '4', '41', '43', '47', '9']",1000,0.0002,0.01,0.1,5000,50,49,1376,49-1376,"['23', '48', '28']","['9', '43', '41', '14', '4', '36', '35', '22', '47', '2']",['26'],,,,,1320,330,25,,,5,,,,10,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,4,4,,,,,4,1320-10000,,,0,0,20_Recombination events.csv,Minor_Exact_Match,"['9', '43', '41', '14', '4', '36', '35', '22', '47', '2']","Start_End, End_Start",2,52.5,105,,,0,0,0,4,1,0,4,❌ None
214,216,217,5,0,20,4804,3,Case_E_Start_End,Step 1: Approximate,5,5,6,13,1,8,83.3%,38.5%,✅ Equal,19,10,9,20_Recombination events.csv|4804,4804,20_Recombination events.csv,246,10000,"['11', '44']",1000,0.0002,0.01,0.1,5000,50,8,246,8-246,"['44', '11']","['29', '46', '3', '31', '40', '32', '12', '1']","['27', '19']",238,9754,9992,0,246,61.5,25,Exact Recombinant Match,,3,,,,,,,30,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3,246-10000,,,0,0,,,,,,,,,,0,0,0,1,8,0,3,❌ None
11,11,12,1,100,21,5029,1,🎯 Perfect Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,21_Recombination events.csv|5029,5029,21_Recombination events.csv,1296,10000,['5'],1000,0.0002,0.01,0.1,5000,50,1296,9999,1296-9999,['5'],"['39', '7', '45', '47', '10', '4', '44', '37', '38']","['24', '20', '35', '13', '17']",0,1,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1296-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,1,❌ None
177,179,180,2,49.74974974974975,21,5038,2,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,21_Recombination events.csv|5038,5038,21_Recombination events.csv,7836,8868,"['3', '50', '9']",1000,0.0002,0.01,0.1,5000,50,7840,8870,7840-8870,"['9', '3', '50']","['6', '11', '28', '49', '18', '1', '2', '19']",['15'],4,2,6,99.6,,,,,✅ Complete (3/3),58.92,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7836-8868,99.6%,100.0%,0,99.6,,,,,,,,,,0,99.4,0,1,2,0,2,❌ None
213,215,216,3,0,21,4965,3,🎯 Start-End Parent-Child (Minor_Exact_Match),Step 7: Start-End Parent-Child,3,3,3,12,0,9,100.0%,25.0%,✅ Equal,15,6,9,21_Recombination events.csv|4965,4965,21_Recombination events.csv,8595,10000,"['12', '23', '25', '30', '43']",1000,0.0002,0.01,0.1,5000,50,134,8502,134-8502,['35'],"['30', '43', '23', '12', '25']","['21', '46', '16', '32', '42', '26']",,,,,1405,351.2,25,,,5,,,,5,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Minor_Exact_Match,3,3,,,,,3,8595-10000,,,0,0,21_Recombination events.csv,Minor_Exact_Match,"['30', '43', '23', '12', '25']","Start_End, End_Start",2,113.5,227,,,0,0,0,4,1,0,3,❌ None
57,57,58,1,99.7991967871486,22,4944,4,Standard_Match,Step 1: Approximate,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4944,4944,22_Recombination events.csv,6828,10000,['30'],1000,0.0002,0.01,0.1,5000,50,6828,9992,6828-9992,['30'],['14'],['23'],0,8,8,99.74779319041616,3172,793,25,Exact Recombinant Match,,58.94955863808323,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,6828-10000,99.7%,100.0%,0,99.74779319041616,,,,,,,,,,100,99.2,0,1,7,0,4,❌ None
129,130,131,2,66.66666666666666,22,4355,6,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4355,4355,22_Recombination events.csv,702,3918,"['16', '18', '42', '8']",1000,0.0002,0.01,0.1,5000,50,702,3914,702-3914,"['8', '18', '16']","['44', '25', '47', '15']","['45', '29', '21', '30', '41', '31', '20', '10', '28', '36', '23', '17', '22', '12', '26', '37', '34', '2']",0,4,4,99.9,,,,,✅ Complete (3/3),58.98,75,3/3,100,4,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,702-3918,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,99.6,0,1,1,0,6,❌ None
153,155,156,4,50,22,4937,7,Case_E_Start_End,Step 1: Approximate,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4937,4937,22_Recombination events.csv,1551,10000,['42'],1000,0.0002,0.01,0.1,5000,50,699,1422,699-1422,['42'],['46'],['1'],852,8578,9430,0,1551,387.8,25,Exact Recombinant Match,,33,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,1551-10000,,100.0%,0,0,,,,,,,,,,100,0,0,1,8,0,7,❌ None
156,158,159,3,50,22,4641,9,Case_F_Start_Start,Step 1: Approximate,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4641,4641,22_Recombination events.csv,2445,5454,['43'],1000,0.0002,0.01,0.1,5000,50,2447,3532,2447-3532,['43'],"['45', '29', '21', '30', '41', '31', '10', '28', '36', '23', '17', '22', '26', '37', '34', '2']","['12', '20', '4']",2,1922,1924,36.058491193087406,3009,752.2,25,Exact Recombinant Match,,40.21169823861748,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,2445-5454,36.1%,100.0%,0,36.058491193087406,,,,,,,,,,100,0,0,1,8,0,9,❌ None
197,199,200,5,38.88888888888889,22,4726,3,Case_B_End_Ini,Step 1: Approximate,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4726,4726,22_Recombination events.csv,723,3624,"['1', '11', '13', '19', '24', '27', '3', '32', '35', '38', '39', '40', '42', '43', '46', '5', '6', '7']",1000,0.0002,0.01,0.1,5000,50,3624,9997,3624-9997,"['39', '7', '5', '43', '46', '6', '3', '40', '11', '24', '32', '35', '27', '13', '38', '42', '1', '19']","['12', '20', '4']","['8', '18', '16']",2901,6373,9274,0,2901,725.2,25,Exact Recombinant Match,,26.333333333333336,,,,,,,30,,,,,,,,,,,,77.77777777777779,,,,,,,,,,,,,,,,,,,,,,3,723-3624,,77.8%,0,0,,,,,,,,,,77.77777777777779,0,0,1,8,0,3,❌ None
204,206,207,6,25,22,4906,8,Case_B_End_Ini,Step 1: Approximate,6,6,9,14,3,8,66.7%,42.9%,✅ Equal,23,12,11,22_Recombination events.csv|4906,4906,22_Recombination events.csv,717,4338,"['19', '24', '27', '32']",1000,0.0002,0.01,0.1,5000,50,4349,9992,4349-9992,"['32', '27', '24', '19']",['5'],['35'],3632,5654,9286,0,3621,905.2,25,Exact Recombinant Match,,18,,,,,,,30,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,8,717-4338,,50.0%,0,0,,,,,,,,,,50,0,0,1,8,0,8,❌ None
8,8,9,2,100,23,4946,2,Standard_Match,Step 1: Approximate,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21,23_Recombination events.csv|4946,4946,23_Recombination events.csv,207,10000,['36'],1000,0.0002,0.01,0.1,5000,50,204,9993,204-9993,['36'],['19'],['30'],3,7,10,99.92852037169406,207,51.8,25,Exact Recombinant Match,,58.98570407433881,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,207-10000,99.9%,100.0%,0,99.92852037169406,,,,,,,,,,100,99,0,1,7,0,2,❌ None
17,17,18,1,100,23,4901,1,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21,23_Recombination events.csv|4901,4901,23_Recombination events.csv,2151,6930,"['24', '4']",1000,0.0002,0.01,0.1,5000,50,2153,6938,2153-6938,"['24', '4']","['49', '18', '47', '33']","['25', '40', '34']",2,8,10,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2151-6930,100.0%,100.0%,0,100,,,,,,,,,,100,99,0,1,2,0,1,❌ None
86,87,88,3,98.88888888888889,23,4914,4,Standard_Match,Step 1: Approximate,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21,23_Recombination events.csv|4914,4914,23_Recombination events.csv,7761,7923,['30'],1000,0.0002,0.01,0.1,5000,50,7762,7892,7762-7892,['30'],"['6', '3', '44', '16']","['37', '36']",1,31,32,80.24691358024691,162,40.5,25,Exact Recombinant Match,,53.04938271604938,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7761-7923,80.2%,100.0%,0,80.24691358024691,,,,,,,,,,100,96.8,0,1,7,0,4,❌ None
179,181,182,4,49.74747474747475,23,4819,3,🎯 Start-End Parent-Child (Major_Exact_Match),Step 7: Start-End Parent-Child,4,4,4,25,0,21,100.0%,16.0%,✅ Equal,29,8,21,23_Recombination events.csv|4819,4819,23_Recombination events.csv,4917,5670,"['22', '45', '46', '5']",1000,0.0002,0.01,0.1,5000,50,4928,5666,4928-5666,"['9', '43', '8', '11', '20', '35', '15', '1', '2']","['7', '30', '10', '16', '31', '32', '49', '23', '17', '12', '18', '47', '21', '41', '36', '13', '42', '26', '37', '33', '48', '28', '19']","['45', '5', '22', '46']",,,,,753,188.2,25,,,5,,,,4,,,50,,,,,,,80,,,,,0,,,,1,,,,,,,,,,✅ Start-End Parent-Child,✅ Major_Exact_Match,3,3,,,,,3,4917-5670,,,0,0,23_Recombination events.csv,Major_Exact_Match,"['45', '5', '22', '46']","Start_Start, End_End",2,7.5,15,,,0,98.5,0,4,1,0,3,❌ None
18,18,19,1,100,24,5010,1,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25,24_Recombination events.csv|5010,5010,24_Recombination events.csv,8595,10000,"['24', '9']",1000,0.0002,0.01,0.1,5000,50,8585,9994,8585-9994,"['24', '9']",['30'],"['16', '10']",10,6,16,99.6,,,,,✅ Complete (2/2),58.92,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8595-10000,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.4,0,1,3,0,1,❌ None
77,78,79,2,99.33943089430896,24,5013,2,Standard_Match,Step 1: Approximate,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25,24_Recombination events.csv|5013,5013,24_Recombination events.csv,1905,4530,['8'],1000,0.0002,0.01,0.1,5000,50,1878,4528,1878-4528,['8'],['30'],"['32', '34', '22']",27,2,29,99.92380952380952,2625,656.2,25,Exact Recombinant Match,,56.98476190476191,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1905-4530,99.9%,100.0%,0,99.92380952380952,,,,,,,,,,100,97.1,0,1,7,0,2,❌ None
83,84,85,3,99.1361788617886,24,4878,3,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25,24_Recombination events.csv|4878,4878,24_Recombination events.csv,756,6714,['47'],1000,0.0002,0.01,0.1,5000,50,748,6689,748-6689,['47'],"['9', '24', '16', '10', '18']","['29', '14', '2', '39', '43', '31', '35', '23', '49', '17', '12', '25', '45', '5', '21', '41', '40', '11', '4', '36', '44', '15', '42', '26', '1', '48', '46', '28', '27', '38', '19']",8,25,33,99.6,,,,,🎯 Perfect (1/1),56.92,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,756-6714,99.6%,100.0%,0,99.6,,,,,,,,,,100,96.7,0,1,2,0,3,❌ None
13,13,14,1,100,25,4930,3,Standard_Match,Step 1: Approximate,6,4,7,20,1,16,85.7%,20.0%,❌ Diff: RDP=6 vs Santa=4,27,10,17,25_Recombination events.csv|4930,4930,25_Recombination events.csv,6966,8097,['39'],1000,0.0002,0.01,0.1,5000,50,6968,8096,6968-8096,['39'],['33'],['27'],2,1,3,99.73474801061008,1131,282.8,25,Exact Recombinant Match,,58.94694960212202,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,6966-8097,99.7%,100.0%,0,99.73474801061008,,,,,,,,,,100,99.7,0,1,7,0,3,❌ None
70,71,72,2,99.5987963891675,25,4922,1,Standard_Match,Step 1: Approximate,6,4,7,20,1,16,85.7%,20.0%,❌ Diff: RDP=6 vs Santa=4,27,10,17,25_Recombination events.csv|4922,4922,25_Recombination events.csv,5628,10000,['47'],1000,0.0002,0.01,0.1,5000,50,5628,9989,5628-9989,['47'],"['32', '19']",['5'],0,11,11,99.7483989021043,4372,1093,25,Exact Recombinant Match,,56.94967978042087,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,5628-10000,99.7%,100.0%,0,99.7483989021043,,,,,,,,,,100,98.9,0,1,7,0,1,❌ None
73,74,75,3,99.44834503510532,25,4904,2,Standard_Match,Step 1: Approximate,6,4,7,20,1,16,85.7%,20.0%,❌ Diff: RDP=6 vs Santa=4,27,10,17,25_Recombination events.csv|4904,4904,25_Recombination events.csv,6390,10000,['15'],1000,0.0002,0.01,0.1,5000,50,6393,9989,6393-9989,['15'],"['32', '27', '19', '46']","['29', '30', '43', '41', '8', '31', '28', '36', '35', '44', '13', '42', '26', '37', '38', '48']",3,11,14,99.61218836565097,3610,902.5,25,Exact Recombinant Match,,56.92243767313019,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6390-10000,99.6%,100.0%,0,99.61218836565097,,,,,,,,,,100,98.6,0,1,7,0,2,❌ None
215,217,218,4,0,25,3610,"4, 6, 7",Chain (3 RDPs),Step 7: Parent-Child Chain,6,4,7,20,1,16,85.7%,20.0%,❌ Diff: RDP=6 vs Santa=4,27,10,17,25_Recombination events.csv|3610,3610,25_Recombination events.csv,4515,10000,['10'],1000,0.0002,0.01,0.1,5000,50,671,3098,671-1152 | 1250-3098 | 1665-2058,"['39', '7', '45', '9', '46', '3', '40', '11', '24', '32', '23', '27', '17', '25', '1', '2', '19'] | ['39', '7', '45', '9', '46', '3', '40', '11', '24', '32', '23', '27', '17', '25', '1', '2', '19'] | ['29', '30', '14', '8', '50', '16', '38', '43', '6', '31', '35', '49', '12', '18', '47', '5', '21', '41', '20', '4', '36', '44', '13', '22', '15', '42', '26', '37', '33', '48', '28', '34']",['10'] | ['10'] | ['10'],"['5', '21', '30', '6', '14', '31', '20', '50', '4', '49', '22', '12', '26', '18', '33'] | ['29', '30', '14', '50', '6', '35', '49', '12', '18', '5', '21', '20', '4', '36', '44', '22', '26', '33', '28'] | ['39', '7', '45', '9', '46', '3', '40', '11', '24', '32', '23', '27', '17', '25', '1', '2', '19']",,,,,4515,1128.8,25,,,6,,,,1,,,50,,,,,,,100,,,,,0,,,,3,,,,,,,,,,⚠️ Parent-Child Chain,✅ Chain-3,6,4,,,,,"4, 6, 7",4515-10000,,,0,0,25_Recombination events.csv,Minor_Exact_Match,3 RDPs,Chain-3,3,223.7,671,,,0,0,10,4,6,0,"6,7,4",❌ None
12,12,13,1,100,26,5060,2,Standard_Match,Step 1: Approximate,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|5060,5060,26_Recombination events.csv,5355,8088,['15'],1000,0.0002,0.01,0.1,5000,50,5355,8088,5355-8088,['15'],"['3', '8', '47', '10', '4', '32', '17', '1', '19']","['39', '41', '46', '31', '50', '35', '27', '13', '37', '34', '33']",0,0,0,100,2733,683.2,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5355-8088,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,2,❌ None
49,49,50,2,99.85,26,4978,3,Standard_Match,Step 1: Approximate,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|4978,4978,26_Recombination events.csv,4305,10000,['36'],1000,0.0002,0.01,0.1,5000,50,4306,9998,4306-9998,['36'],"['39', '41', '46', '31', '50', '35', '27', '13', '15', '37', '34', '33']",['26'],1,2,3,99.94732221246709,4305,1076.2,25,Exact Recombinant Match,,58.98946444249341,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4305-10000,99.9%,100.0%,0,99.94732221246709,,,,,,,,,,100,99.7,0,1,7,0,3,❌ None
144,146,147,3,59.75,26,4567,5,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|4567,4567,26_Recombination events.csv,7890,9405,"['11', '13', '15', '18', '20', '25', '27', '31', '33', '34', '35', '36', '37', '39', '41', '43', '45', '46', '48', '5', '50', '7']",1000,0.0002,0.01,0.1,5000,50,7890,9410,7890-9410,"['45', '7', '11', '25', '48']","['29', '21', '30', '9', '6', '14', '40', '24', '16', '44', '49', '23', '22', '42', '26', '38', '2']","['39', '5', '43', '41', '46', '31', '20', '37', '50', '35', '27', '13', '18', '34', '33']",0,5,5,100,,,,,✅ Complete (5/5),59,22.7,5/5,100,22,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,7890-9405,100.0%,100.0%,0,100,,,,,,,,,,20,99.5,0,1,2,0,5,❌ None
146,148,149,4,50.81363636363637,26,2571,11,✅ Complete Match (1/1),Step 2: Best Match,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|2571,2571,26_Recombination events.csv,4200,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.01,0.1,5000,50,3491,9998,3491-9998,"['3', '8', '47', '10', '4', '28', '32', '17', '12', '1', '19']","['39', '5', '43', '41', '46', '31', '20', '37', '50', '35', '27', '13', '15', '18', '34', '33']","['29', '21', '30', '9', '6', '14', '40', '24', '16', '44', '49', '23', '22', '42', '26', '38', '2']",709,2,711,100,,,,,✅ Complete (11/11),53,22,11/11,100,50,11,11/11,30,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,4200-10000,100.0%,100.0%,0,100,,,,,,,,,,72.72727272727273,28.90000000000001,0,1,3,0,11,❌ None
148,150,151,5,50,26,4709,6,Case_F_Start_Start,Step 1: Approximate,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|4709,4709,26_Recombination events.csv,6345,10000,['11'],1000,0.0002,0.01,0.1,5000,50,6024,7817,6024-7817,['11'],"['29', '21', '30', '9', '6', '14', '40', '24', '16', '44', '49', '23', '22', '42', '26', '38', '2']","['3', '8', '47', '10', '4', '28', '32', '17', '12', '1', '19']",321,2183,2504,40.27359781121751,3655,913.8,25,Exact Recombinant Match,,41.05471956224351,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,6345-10000,40.3%,100.0%,0,40.27359781121751,,,,,,,,,,100,0,0,1,8,0,6,❌ None
172,174,175,6,49.9,26,5098,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,11,28,5,22,54.5%,21.4%,✅ Equal,39,12,27,26_Recombination events.csv|5098,5098,26_Recombination events.csv,3843,7611,"['48', '7']",1000,0.0002,0.01,0.1,5000,50,3842,7612,3842-7612,"['7', '48']","['44', '6']","['45', '25']",1,1,2,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3843-7611,100.0%,100.0%,0,100,,,,,,,,,,0,99.8,0,1,1,0,1,❌ None
31,31,32,1,100,27,4989,1,Standard_Match,Step 1: Approximate,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,27_Recombination events.csv|4989,4989,27_Recombination events.csv,1470,4005,['25'],1000,0.0002,0.01,0.1,5000,50,1468,4008,1468-4008,['25'],"['37', '47']",['24'],2,3,5,100,2535,633.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1470-4005,100.0%,100.0%,0,100,,,,,,,,,,100,99.5,0,1,7,0,1,❌ None
66,67,68,2,99.64824120603016,27,4979,2,Standard_Match,Step 1: Approximate,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,27_Recombination events.csv|4979,4979,27_Recombination events.csv,8757,10000,['6'],1000,0.0002,0.01,0.1,5000,50,8759,9990,8759-9990,['6'],"['30', '3', '16', '28', '32', '35', '42', '19']",['1'],2,10,12,99.0345937248592,1243,310.8,25,Exact Recombinant Match,,58.80691874497184,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8757-10000,99.0%,100.0%,0,99.0345937248592,,,,,,,,,,100,98.8,0,1,7,0,2,❌ None
115,116,117,3,79.74874371859296,27,4876,3,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,3,13,0,10,100.0%,23.1%,✅ Equal,16,6,10,27_Recombination events.csv|4876,4876,27_Recombination events.csv,4743,6297,"['13', '14', '25', '26', '29', '36', '37', '38', '4', '43', '47']",1000,0.0002,0.01,0.1,5000,50,4752,6296,4752-6296,"['29', '43', '47', '14', '4', '36', '13', '26', '37', '38']","['39', '31', '11', '50', '44', '12']","['45', '7', '9', '46', '8', '40', '10', '27', '23', '17', '34', '2', '33']",9,1,10,99.4,,,,,✅ Complete (10/10),58.88,90.9,10/10,100,11,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4743-6297,99.4%,100.0%,0,99.4,,,,,,,,,,60,99,0,1,2,0,3,❌ None
87,88,89,1,98.84884884884885,28,5023,4,Standard_Match,Step 1: Approximate,5,5,5,17,0,12,100.0%,29.4%,✅ Equal,22,10,12,28_Recombination events.csv|5023,5023,28_Recombination events.csv,7860,9483,"['44', '9']",1000,0.0002,0.01,0.1,5000,50,7863,9504,7863-9504,"['44', '9']",['17'],['31'],3,21,24,99.81515711645102,1623,405.8,25,Exact Recombinant Match,,56.96303142329021,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7860-9483,99.8%,100.0%,0,99.81515711645102,,,,,,,,,,100,97.6,0,1,7,0,4,❌ None
