,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
179,180,2,80,2,4457,1,✅ Complete Match (1/1),Step 2: Best Match,2,2,2,9,0,7,100.0%,22.2%,✅ Equal,11,4,7,2_Recombination events.csv|4457,4457,2_Recombination events.csv,885,10000,"['11', '44', '50', '7', '8']",1000,0.000025,0.01,0.1,5000,50,884,9972,884-9972,"['50', '11', '7', '44', '8']","['38', '41', '20', '14', '19']","['5', '47', '16', '45', '15', '23', '40', '46', '24', '17', '42', '39', '1', '2', '33', '3', '48', '43', '13', '32', '4', '18', '6', '25']",1,28,29,99.7,,,,,✅ Complete (5/5),56.94,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,885-10000,99.7%,100.0%,0,99.7,,,,,,,,,,60,97.1,0,1,3,0,1,❌ None
180,181,2,80,95,4915,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,3,4,18,0,15,100.0%,16.7%,❌ Diff: RDP=4 vs Santa=3,22,7,15,95_Recombination events.csv|4915,4915,95_Recombination events.csv,5571,9276,"['11', '12', '13', '15', '43']",1000,0.000025,0.01,0.1,5000,50,5576,9282,5576-9282,"['11', '15', '43', '13', '12']","['21', '7']","['18', '22', '10', '16']",5,6,11,99.9,,,,,✅ Complete (5/5),58.980000000000004,100,5/5,100,5,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,5571-9276,99.9%,100.0%,0,99.9,,,,,,,,,,60,98.9,0,1,2,0,2,❌ None
181,182,3,79.64894684052156,57,4658,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,29,2,24,71.4%,17.2%,✅ Equal,36,10,26,57_Recombination events.csv|4658,4658,57_Recombination events.csv,27,6837,"['12', '16', '23', '24', '3', '37', '42', '43', '45', '6']",1000,0.000025,0.01,0.1,5000,50,34,6840,34-6840,"['24', '3', '42', '16', '6', '45', '43', '37', '12', '23']","['22', '21', '10']","['49', '9']",7,3,10,99.9,,,,,✅ Complete (10/10),58.980000000000004,100,10/10,100,10,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,27-6837,99.9%,100.0%,0,99.9,,,,,,,,,,60,99,0,1,2,0,3,❌ None
182,183,3,79.2936427850656,87,4917,"2, 6",Cross Match (Case_S1_E2E),Step 6: Cross Matches,9,7,10,25,1,18,90.0%,28.0%,❌ Diff: RDP=9 vs Santa=7,35,16,19,87_Recombination events.csv|4917,4917,87_Recombination events.csv,2991,5754,"['22', '26', '41', '5', '8']",1000,0.000025,0.01,0.1,5000,50,2980,5766,2980-4310 | 4334-5766,"['5', '41', '22', '26', '8'] | ['5', '41', '22', '26', '8']","['18', '40', '38', '46', '29', '20', '33', '4', '12', '9'] | ['47', '20', '28', '45', '10', '15', '49', '37', '44', '14', '19', '23', '9', '40', '46', '17', '50', '1', '36', '33', '12', '27', '38', '35', '48', '43', '13', '4', '18', '29', '25', '30']","['27', '47', '35', '1', '10', '36', '48', '43', '49', '14', '19'] | ['24', '21', '42', '6', '2', '32']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2.0,6.0,None,0.0,✅ Yes,✅ Yes,"2, 6",2991-5754,100.0%,100.0%,100,100,,,,,,,,,,60,97.7,5,3,4,100,"2,6",✅ Start+End
183,184,3,79.28496319663512,20,4921,2,Standard_Match,Step 1: Approximate,5,4,5,14,0,10,100.0%,28.6%,❌ Diff: RDP=5 vs Santa=4,19,9,10,20_Recombination events.csv|4921,4921,20_Recombination events.csv,7728,10000,"['27', '42']",1000,0.000025,0.01,0.1,5000,50,7737,9566,7737-9566,"['27', '42']","['18', '40', '38', '37', '46', '17', '34', '26', '28', '11', '10', '15', '36', '31', '19', '12', '9']","['21', '24', '1', '45', '25', '13', '7', '23']",9,434,443,80.50176056338029,2272,568,25,Exact Recombinant Match,,51.10035211267606,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7728-10000,80.5%,100.0%,0,80.50176056338029,,,,,,,,,,100,55.7,0,1,7,0,2,❌ None
184,185,4,79.02777777777777,90,4936,1,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,90_Recombination events.csv|4936,4936,90_Recombination events.csv,6459,8031,"['14', '15', '25', '29', '30', '34', '40', '49', '5']",1000,0.000025,0.01,0.1,5000,50,6494,8012,6494-8012,"['40', '5', '29', '34', '15', '30', '49', '14']","['31', '21', '43']","['18', '38', '41', '3', '45', '33', '7', '9']",35,19,54,96.6,,,,,✅ Complete (8/8),56.32,88.9,8/8,100,9,8,8/8,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6459-8031,96.6%,100.0%,0,96.6,,,,,,,,,,62.5,94.6,0,1,3,0,1,❌ None
185,186,4,78.96690070210633,57,4318,5,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,29,2,24,71.4%,17.2%,✅ Equal,36,10,26,57_Recombination events.csv|4318,4318,57_Recombination events.csv,4146,5892,"['11', '13', '14', '18', '19', '2', '20', '25', '27', '28', '30', '32', '38', '40', '41', '46', '48', '5', '50', '7', '8']",1000,0.000025,0.01,0.1,5000,50,4127,5688,4127-5688,"['5', '20', '28', '14', '19', '40', '46', '11', '2', '8', '27', '38', '48', '13', '32', '18', '41', '25', '30', '7']","['34', '35', '15', '31', '44', '4']","['47', '26', '16', '45', '49', '37', '23', '9', '24', '17', '42', '50', '1', '36', '33', '12', '3', '43', '29', '6']",19,204,223,88.3,,,,,✅ Complete (20/20),52.66,95.2,20/20,100,21,20,20/20,50,98.1,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4146-5892,88.3%,100.0%,0,88.3,,,,,,,,,,80,77.7,0,1,3,0,5,❌ None
186,187,2,78.965399109284,33,215,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,18,0,14,100.0%,22.2%,✅ Equal,22,8,14,33_Recombination events.csv|215,215,33_Recombination events.csv,7812,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,7909,9985,7909-9985,"['27', '34', '35', '26', '45', '37', '9', '8', '23']","['47', '28', '14', '19', '46', '17', '42', '39', '36', '12', '38', '48', '43', '32', '4', '6', '25', '31', '7']","['5', '40', '21', '24', '41', '29', '3', '20', '11', '50', '2', '15', '49', '13']",97,15,112,94.9,,,,,✅ Complete (9/9),55.980000000000004,18,9/9,100,50,9,9/9,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7812-10000,94.9%,100.0%,0,94.9,,,,,,,,,,66.66666666666666,88.8,0,1,3,0,3,❌ None
187,188,3,78.67211440245148,68,4937,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24,68_Recombination events.csv|4937,4937,68_Recombination events.csv,4455,10000,"['20', '21', '33', '8', '9']",1000,0.000025,0.01,0.1,5000,50,4454,9954,4454-9954,"['21', '20', '33', '8', '9']","['5', '38', '22', '34', '26', '50', '48', '37', '13']","['18', '35', '42', '36', '30', '19', '7']",1,46,47,99.2,,,,,✅ Complete (5/5),56.84,100,5/5,100,5,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4455-10000,99.2%,100.0%,0,99.2,,,,,,,,,,60,95.3,0,1,3,0,3,❌ None
188,189,2,78.57142857142857,17,4578,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,16,2,11,71.4%,31.2%,✅ Equal,23,10,13,17_Recombination events.csv|4578,4578,17_Recombination events.csv,1395,10000,"['1', '11', '19', '20', '22', '23', '24', '25', '3', '30', '32', '34', '36', '41', '45', '46', '48', '5', '50']",1000,0.000025,0.01,0.1,5000,50,1396,9991,1396-9991,"['22', '34', '50', '19', '23']","['18', '27', '40', '28', '26', '39', '42', '43', '44', '7', '33', '8', '9']","['38', '24', '41', '47', '3', '32']",1,9,10,99.9,,,,,✅ Complete (5/5),58.980000000000004,26.3,5/5,100,19,5,5/5,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1395-10000,99.9%,100.0%,0,99.9,,,,,,,,,,40,99,0,1,2,0,2,❌ None
189,190,4,78.43775800385286,87,4875,"3, 5",Cross Match (Case_S1_E2E),Step 6: Cross Matches,9,7,10,25,1,18,90.0%,28.0%,❌ Diff: RDP=9 vs Santa=7,35,16,19,87_Recombination events.csv|4875,4875,87_Recombination events.csv,2262,4254,"['1', '10', '14', '19', '27', '35', '36', '43', '47', '48', '49']",1000,0.000025,0.01,0.1,5000,50,2230,4298,2230-2979 | 2990-4298,"['27', '47', '35', '1', '10', '36', '48', '43', '49', '14', '19'] | ['27', '47', '35', '1', '10', '36', '48', '43', '49', '14', '19']","['22', '41', '8', '26'] | ['24', '42']","['18', '40', '38', '46', '29', '20', '33', '4', '12', '9'] | ['18', '40', '38', '46', '29', '20', '33', '4', '12', '9']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,3.0,5.0,None,0.0,✅ Yes,✅ Yes,"3, 5",2262-4254,100.0%,100.0%,100,100,,,,,,,,,,63.63636363636363,92.4,5,3,4,100,"3,5",✅ Start+End
190,191,3,78.38333333333333,85,2078,4,✅ Complete Match (1/1),Step 2: Best Match,6,6,10,23,4,17,60.0%,26.1%,✅ Equal,33,12,21,85_Recombination events.csv|2078,2078,85_Recombination events.csv,3123,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.000025,0.01,0.1,5000,50,3218,9996,3218-9996,"['27', '47', '16', '6', '37', '33']","['18', '1', '15', '31', '7']","['5', '21', '26', '45', '10', '49', '44', '14', '9', '46', '42', '50', '11', '2', '36', '12', '38', '22', '34', '43', '32', '41', '29', '25', '30', '8']",95,4,99,98.6,,,,,✅ Complete (6/6),56.72,12,6/6,100,50,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3123-10000,98.6%,100.0%,0,98.6,,,,,,,,,,66.66666666666666,90.1,0,1,3,0,4,❌ None
191,192,4,77.86127811177911,97,4774,10,✅ Complete Match (1/1),Step 2: Best Match,10,10,14,23,4,13,71.4%,43.5%,✅ Equal,37,20,17,97_Recombination events.csv|4774,4774,97_Recombination events.csv,6729,10000,"['1', '13', '14', '18', '22', '23', '24', '25', '28', '29', '33', '34', '35', '36', '4', '6', '8', '9']",1000,0.000025,0.01,0.1,5000,50,6888,9826,6888-9826,"['18', '24', '29', '13', '22', '34', '35', '28', '6', '1', '14', '23', '36', '25', '33', '4', '8', '9']","['38', '41', '3', '26', '45', '2', '15', '31', '44', '12']","['27', '40', '21', '46', '42', '50', '16', '10', '30', '43', '31']",159,174,333,89.8,,,,,✅ Complete (18/18),52.96,100,18/18,100,18,18,18/18,50,99.8,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,6729-10000,89.8%,100.0%,0,89.8,,,,,,,,,,88.88888888888889,66.69999999999999,0,1,3,0,1,❌ None
192,193,2,77.77777777777777,54,4996,2,✅ Complete Match (1/1),Step 2: Best Match,5,5,5,18,0,13,100.0%,27.8%,✅ Equal,23,10,13,54_Recombination events.csv|4996,4996,54_Recombination events.csv,219,10000,"['32', '40', '8']",1000,0.000025,0.01,0.1,5000,50,224,9991,224-9991,"['40', '32', '8']","['18', '20', '44', '12']",['9'],5,9,14,99.9,,,,,✅ Complete (3/3),58.980000000000004,100,3/3,100,3,3,3/3,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,219-10000,99.9%,100.0%,0,99.9,,,,,,,,,,33.33333333333333,98.6,0,1,3,0,2,❌ None
193,194,2,76.92533803644915,8,4847,3,✅ Complete Match (1/1),Step 2: Best Match,4,4,5,29,1,25,80.0%,13.8%,✅ Equal,34,8,26,8_Recombination events.csv|4847,4847,8_Recombination events.csv,8961,9981,"['15', '16', '22', '29', '3', '41', '42']",1000,0.000025,0.01,0.1,5000,50,8928,9954,8928-9954,"['41', '29', '22', '3', '42', '16', '15']",['36'],"['30', '17', '14', '9']",33,27,60,97.4,,,,,✅ Complete (7/7),56.480000000000004,100,7/7,100,7,7,7/7,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8961-9981,97.4%,100.0%,0,97.4,,,,,,,,,,57.14285714285714,94,0,1,3,0,3,❌ None
194,195,3,76.1533125216788,91,4638,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,14,0,11,100.0%,21.4%,✅ Equal,17,6,11,91_Recombination events.csv|4638,4638,91_Recombination events.csv,489,8127,"['10', '12', '14', '18', '20', '21', '23', '26', '3', '38', '39', '40', '42', '8']",1000,0.000025,0.01,0.1,5000,50,484,8299,484-8299,"['18', '38', '3', '20', '26', '39', '42', '10', '23']","['45', '1']","['5', '21', '47', '28', '37', '44', '14', '19', '40', '46', '24', '50', '11', '12', '35', '48', '43', '13', '32', '4', '41', '29', '25']",5,172,177,100,,,,,✅ Complete (9/9),55,64.3,9/9,100,14,9,9/9,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,489-8127,100.0%,100.0%,0,100,,,,,,,,,,66.66666666666666,82.3,0,1,3,0,3,❌ None
195,196,7,75,81,4646,4,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,8,17,0,9,100.0%,47.1%,✅ Equal,25,16,9,81_Recombination events.csv|4646,4646,81_Recombination events.csv,690,5085,"['1', '11', '20', '21', '23', '29', '42', '6']",1000,0.000025,0.01,0.1,5000,50,697,5085,697-5085,"['21', '29', '20', '42', '6', '11', '1', '23']","['18', '46', '38', '17', '35', '50', '44', '36', '48', '31', '13', '7']","['5', '10', '49', '37', '8']",7,0,7,99.8,,,,,✅ Complete (8/8),58.96,100,8/8,100,8,8,8/8,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,690-5085,99.8%,100.0%,0,99.8,,,,,,,,,,50,99.3,0,1,1,0,4,❌ None
196,197,3,75,58,4663,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,5,21,1,17,80.0%,19.0%,✅ Equal,26,8,18,58_Recombination events.csv|4663,4663,58_Recombination events.csv,825,7920,"['12', '20', '38', '40']",1000,0.000025,0.01,0.1,5000,50,828,7924,828-7924,"['40', '20', '38', '12']","['5', '27', '21', '24', '35', '42', '39', '11', '10', '30', '43', '44', '9']","['26', '6', '2', '7', '23']",3,4,7,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,825-7920,100.0%,100.0%,0,100,,,,,,,,,,50,99.3,0,1,2,0,2,❌ None
197,198,4,74.9,85,4566,7,✅ Complete Match (1/1),Step 2: Best Match,6,6,10,23,4,17,60.0%,26.1%,✅ Equal,33,12,21,85_Recombination events.csv|4566,4566,85_Recombination events.csv,2721,4929,"['1', '15', '18', '24', '31', '7']",1000,0.000025,0.01,0.1,5000,50,2816,4922,2816-4922,"['18', '1', '15', '31', '7']","['40', '24', '4', '3']","['5', '41', '22', '43', '42', '50', '45', '10', '8', '25', '32', '44', '14', '12', '9']",95,7,102,95.4,,,,,✅ Complete (5/5),56.08,83.3,5/5,100,6,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,2721-4929,95.4%,100.0%,0,95.4,,,,,,,,,,60,89.8,0,1,3,0,7,❌ None
198,199,4,74.89969909729187,45,4730,4,🎯 Perfect Match (1/1),Step 2: Best Match,5,5,5,26,0,21,100.0%,19.2%,✅ Equal,31,10,21,45_Recombination events.csv|4730,4730,45_Recombination events.csv,3537,9480,"['15', '39', '44', '48']",1000,0.000025,0.01,0.1,5000,50,3532,9480,3532-9480,"['39', '44', '15', '48']","['5', '38', '46', '29', '26', '28', '10', '36', '31', '7', '9']","['40', '45', '2', '43', '13', '14']",5,0,5,100,,,,,✅ Complete (4/4),59,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3537-9480,100.0%,100.0%,0,100,,,,,,,,,,50,99.5,0,1,1,0,4,❌ None
199,200,6,74.89959839357431,18,4962,1,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,7,25,1,19,85.7%,24.0%,✅ Equal,32,12,20,18_Recombination events.csv|4962,4962,18_Recombination events.csv,1746,6054,"['26', '40', '8']",1000,0.000025,0.01,0.1,5000,50,1748,6058,1748-6058,"['40', '8']","['18', '27', '38', '41', '46', '34', '42', '16', '45', '36', '30', '49', '44', '13', '32', '33']",['37'],2,4,6,100,,,,,✅ Complete (2/2),59,66.7,2/2,100,3,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1746-6054,100.0%,100.0%,0,100,,,,,,,,,,50,99.4,0,1,1,0,1,❌ None
200,201,4,74.49799196787149,14,4690,2,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,7,27,2,22,71.4%,18.5%,✅ Equal,34,10,24,14_Recombination events.csv|4690,4690,14_Recombination events.csv,6114,10000,"['14', '17', '22', '8']",1000,0.000025,0.01,0.1,5000,50,6106,9994,6106-9994,"['22', '17', '14', '8']","['46', '35', '3', '42', '11', '6', '23']","['18', '38', '26', '2', '10', '15', '30', '7', '12']",8,6,14,99.8,,,,,✅ Complete (4/4),58.96,100,4/4,100,4,4,4/4,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,6114-10000,99.8%,100.0%,0,99.8,,,,,,,,,,50,98.6,0,1,2,0,2,❌ None
201,202,3,74.24395161290323,66,4766,1,✅ Complete Match (1/1),Step 2: Best Match,4,4,4,22,0,18,100.0%,18.2%,✅ Equal,26,8,18,66_Recombination events.csv|4766,4766,66_Recombination events.csv,7869,10000,"['2', '21', '41', '8']",1000,0.000025,0.01,0.1,5000,50,7880,9988,7880-9988,"['41', '8']","['27', '38', '24', '46', '34', '26', '50', '2', '31', '37']","['29', '35', '3', '20', '11', '6', '28', '36', '44', '13', '19', '23']",11,12,23,98.9,,,,,✅ Complete (2/2),56.78,50,2/2,100,4,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7869-10000,98.9%,100.0%,0,98.9,,,,,,,,,,50,97.7,0,1,3,0,1,❌ None
202,203,5,73.81429525718102,97,4766,8,✅ Complete Match (1/1),Step 2: Best Match,10,10,14,23,4,13,71.4%,43.5%,✅ Equal,37,20,17,97_Recombination events.csv|4766,4766,97_Recombination events.csv,4404,10000,"['11', '17', '20', '32', '37', '7']",1000,0.000025,0.01,0.1,5000,50,4226,9986,4226-9986,"['17', '32', '7']","['21', '28', '16', '10', '14', '23', '9', '40', '46', '24', '42', '50', '1', '36', '33', '27', '22', '34', '35', '43', '13', '18', '29', '6', '25', '30', '8']","['45', '38', '12', '3']",178,14,192,99.7,,,,,✅ Complete (3/3),54.94,50,3/3,100,6,3,3/3,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,4404-10000,99.7%,100.0%,0,99.7,,,,,,,,,,66.66666666666666,80.8,0,1,3,0,8,❌ None
203,204,3,73.80952380952381,48,4330,3,Case_A_End_End,Step 1: Approximate,3,3,3,23,0,20,100.0%,13.0%,✅ Equal,26,6,20,48_Recombination events.csv|4330,4330,48_Recombination events.csv,3531,4437,"['21', '30', '35', '39', '48']",1000,0.000025,0.01,0.1,5000,50,3217,4653,3217-4653,"['21', '35', '39', '30', '48']","['5', '26', '28', '16', '45', '15', '49', '44', '9', '40', '50', '11', '2', '36', '22', '34', '3', '43', '13', '32', '18', '25', '7']","['47', '20', '10', '14', '19', '23', '46', '24', '17', '42', '1', '33', '12', '27', '38', '4', '41', '29', '31', '8']",314,216,530,100,906,226.5,25,Exact Recombinant Match,,55,,,,,,,50,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3531-4437,100.0%,100.0%,0,100,,,,,,,,,,100,47,0,1,8,0,3,❌ None
204,205,5,72.64056224899599,14,4634,3,✅ Complete Match (1/1),Step 2: Best Match,5,5,7,27,2,22,71.4%,18.5%,✅ Equal,34,10,24,14_Recombination events.csv|4634,4634,14_Recombination events.csv,1182,6417,"['10', '12', '15', '18', '2', '26', '38', '48', '7']",1000,0.000025,0.01,0.1,5000,50,1132,6418,1132-6418,"['18', '38', '26', '2', '10', '15', '7', '12']","['46', '35', '3', '42', '11', '6', '23']","['24', '47', '34', '20', '39', '16', '45', '36', '48', '44', '33', '32']",50,1,51,100,,,,,✅ Complete (8/8),57,88.9,8/8,100,9,8,8/8,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1182-6417,100.0%,100.0%,0,100,,,,,,,,,,50,94.9,0,1,3,0,3,❌ None
205,206,5,72.62865792129162,87,4834,9,✅ Complete Match (1/1),Step 2: Best Match,9,7,10,25,1,18,90.0%,28.0%,❌ Diff: RDP=9 vs Santa=7,35,16,19,87_Recombination events.csv|4834,4834,87_Recombination events.csv,5625,8700,"['11', '22', '26', '3', '31', '34', '39', '41', '5', '7', '8']",1000,0.000025,0.01,0.1,5000,50,5624,8645,5624-8645,"['34', '3', '39', '11', '31', '7']","['28', '15', '30', '37', '44', '9']","['2', '21', '32', '6']",1,55,56,98.2,,,,,✅ Complete (6/6),56.64,54.5,6/6,100,11,6,6/6,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,5625-8700,98.2%,100.0%,0,98.2,,,,,,,,,,50,94.4,0,1,3,0,9,❌ None
206,207,2,72.57820383451059,36,4901,3,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,25,0,22,100.0%,12.0%,✅ Equal,28,6,22,36_Recombination events.csv|4901,4901,36_Recombination events.csv,5298,6234,"['14', '2', '23', '25', '31', '38', '46', '9']",1000,0.000025,0.01,0.1,5000,50,5261,6214,5261-6214,"['46', '38', '2', '25', '31', '9', '14', '23']","['40', '41', '21', '22', '11', '10', '36', '30', '8']","['47', '29', '26', '39', '6', '16', '15', '49', '43', '7', '13', '4', '12']",37,20,57,97.9,,,,,✅ Complete (8/8),56.58,100,8/8,100,8,8,8/8,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5298-6234,97.9%,100.0%,0,97.9,,,,,,,,,,50,94.3,0,1,3,0,3,❌ None
207,208,3,72.4006116207951,53,4917,4,✅ Complete Match (1/1),Step 2: Best Match,5,5,6,22,1,17,83.3%,22.7%,✅ Equal,28,10,18,53_Recombination events.csv|4917,4917,53_Recombination events.csv,2484,10000,"['32', '36', '46', '9']",1000,0.000025,0.01,0.1,5000,50,2494,9940,2494-9940,"['46', '32', '36', '9']","['34', '38', '10', '28']","['3', '48']",10,60,70,99.1,,,,,✅ Complete (4/4),56.82,100,4/4,100,4,4,4/4,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,2484-10000,99.1%,100.0%,0,99.1,,,,,,,,,,50,93,0,1,3,0,4,❌ None
208,209,2,71.42857142857143,22,4656,1,✅ Complete Match (1/1),Step 2: Best Match,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25,22_Recombination events.csv|4656,4656,22_Recombination events.csv,1800,9684,"['1', '10', '27', '32', '37', '4', '48']",1000,0.000025,0.01,0.1,5000,50,1794,9700,1794-9700,"['27', '4', '1', '10', '48', '37', '32']","['41', '17', '15', '36', '33', '7']","['34', '25', '13', '14', '19']",6,16,22,100,,,,,✅ Complete (7/7),57,100,7/7,100,7,7,7/7,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1800-9684,100.0%,100.0%,0,100,,,,,,,,,,42.857142857142854,97.8,0,1,3,0,1,❌ None
209,210,4,69.76506639427987,68,4514,7,Standard_Match,Step 1: Approximate,5,5,8,26,3,21,62.5%,19.2%,✅ Equal,34,10,24,68_Recombination events.csv|4514,4514,68_Recombination events.csv,6753,10000,['1'],1000,0.000025,0.01,0.1,5000,50,7359,9993,7359-9993,['1'],['24'],"['41', '17', '50', '16', '49', '32', '44', '4', '12']",606,7,613,81.1210348013551,3247,811.8,25,Exact Recombinant Match,,49.22420696027102,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,6753-10000,81.1%,100.0%,0,81.1210348013551,,,,,,,,,,100,38.7,0,1,7,0,7,❌ None
210,211,2,67.896865520728,55,5030,3,Standard_Match,Step 1: Approximate,3,3,3,28,0,25,100.0%,10.7%,✅ Equal,31,6,25,55_Recombination events.csv|5030,5030,55_Recombination events.csv,5730,8112,['25'],1000,0.000025,0.01,0.1,5000,50,5866,8622,5866-8622,['25'],"['33', '43']",['42'],136,510,646,94.29051217464315,2382,595.5,25,Exact Recombinant Match,,51.85810243492863,,,,,,,30,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,5730-8112,94.3%,100.0%,0,94.29051217464315,,,,,,,,,,100,35.39999999999999,0,1,7,0,3,❌ None
